Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station13__Camera1__2012-8-16__23-48-34(1).JPG,02,Station13,Camera1,2012-8-16,23-48-34
Cat_1,02__Station13__Camera1__2012-8-16__23-48-36(5).JPG,02,Station13,Camera1,2012-8-16,23-48-36
Cat_1,02__Station13__Camera1__2012-8-16__23-48-38(6).JPG,02,Station13,Camera1,2012-8-16,23-48-38
Cat_1,02__Station13__Camera1__2012-8-16__23-48-52(3).JPG,02,Station13,Camera1,2012-8-16,23-48-52
Cat_1,02__Station13__Camera1__2012-8-22__20-24-28(5).JPG,02,Station13,Camera1,2012-8-22,20-24-28
Cat_1,02__Station13__Camera1__2012-8-22__20-24-48(9).JPG,02,Station13,Camera1,2012-8-22,20-24-48
Cat_1,02__Station13__Camera1__2012-8-22__20-26-0(7).JPG,02,Station13,Camera1,2012-8-22,20-26-0
Cat_1,02__Station13__Camera1__2012-8-22__20-26-14(6).JPG,02,Station13,Camera1,2012-8-22,20-26-14
Cat_1,02__Station13__Camera1__2012-9-13__2-21-26(9).JPG,02,Station13,Camera1,2012-9-13,2-21-26
Cat_1,02__Station13__Camera1__2012-9-13__2-21-36(3).JPG,02,Station13,Camera1,2012-9-13,2-21-36
Cat_1,02__Station13__Camera1__2012-9-13__2-21-52(4).JPG,02,Station13,Camera1,2012-9-13,2-21-52
Cat_1,02__Station14__Camera1__2012-7-24__21-55-22(4).JPG,02,Station14,Camera1,2012-7-24,21-55-22
Cat_1,02__Station14__Camera1__2012-7-24__21-55-34(0).JPG,02,Station14,Camera1,2012-7-24,21-55-34
Cat_1,02__Station14__Camera1__2012-7-24__21-55-42(0).JPG,02,Station14,Camera1,2012-7-24,21-55-42
Cat_1,02__Station14__Camera1__2012-7-24__21-55-44(2).JPG,02,Station14,Camera1,2012-7-24,21-55-44
Cat_1,02__Station14__Camera1__2012-8-8__18-14-32(8).JPG,02,Station14,Camera1,2012-8-8,18-14-32
Cat_1,02__Station14__Camera1__2012-8-8__18-14-44(0).JPG,02,Station14,Camera1,2012-8-8,18-14-44
Cat_1,02__Station22__Camera1__2012-5-9__4-2-28(9).JPG,02,Station22,Camera1,2012-5-9,4-2-28
Cat_1,02__Station22__Camera1__2012-5-9__4-3-58(8).JPG,02,Station22,Camera1,2012-5-9,4-3-58
Cat_1,02__Station22__Camera1__2012-5-9__4-4-24(5).JPG,02,Station22,Camera1,2012-5-9,4-4-24
Cat_1,02__Station24__Camera1__2012-8-14__4-19-44(4).JPG,02,Station24,Camera1,2012-8-14,4-19-44
Cat_1,02__Station24__Camera1__2012-9-14__16-57-2(4).JPG,02,Station24,Camera1,2012-9-14,16-57-2
Cat_1,02__Station24__Camera1__2012-9-14__16-57-4(8).JPG,02,Station24,Camera1,2012-9-14,16-57-4
Cat_1,02__Station24__Camera1__2012-9-14__16-58-36(0).JPG,02,Station24,Camera1,2012-9-14,16-58-36
Cat_1,02__Station24__Camera1__2012-9-14__16-58-38(1).JPG,02,Station24,Camera1,2012-9-14,16-58-38
Cat_1,02__Station24__Camera1__2012-9-14__16-58-4(4).JPG,02,Station24,Camera1,2012-9-14,16-58-4
Cat_1,02__Station24__Camera1__2012-9-14__16-59-12(7).JPG,02,Station24,Camera1,2012-9-14,16-59-12
Cat_2,02__Station18__Camera1__2012-7-29__4-49-36(5).JPG,02,Station18,Camera1,2012-7-29,4-49-36
Cat_3,02__Station18__Camera1__2012-8-4__16-23-46(1).JPG,02,Station18,Camera1,2012-8-4,16-23-46
Cat_4,02__Station24__Camera1__2012-8-27__16-0-44(4).JPG,02,Station24,Camera1,2012-8-27,16-0-44
