# chip table
# NumData 72
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [335 256 403 377],    0.0
         2,      1,       2,      [  0 280 385 179],    0.0
         3,      1,       2,      [440   0 184 303],    0.0
         4,      1,       2,      [688 359 134 260],    0.0
         5,      2,       2,      [483 365 372 372],    0.0
         6,      2,       2,      [873 760 419 320],    0.0
         7,      2,       2,      [838 216 600 155],    0.0
         8,      2,       2,      [248 633 159 447],    0.0
         9,      2,       2,  [1240  936  466  144],    0.0
        10,      3,       2,  [1080  423  337  657],    0.0
        11,      3,       2,  [1032  113  197  392],    0.0
        12,      4,       2,      [255 456 395 282],    0.0
        13,      4,       2,      [653 760 354 144],    0.0
        14,      5,       2,  [1248  408  672  385],    0.0
        15,      5,       2,      [  0 728 369 352],    0.0
        16,      5,       2,  [1720    0  200  456],    0.0
        17,      6,       2,      [928  84 289 745],    0.0
        18,      6,       2,      [696 755 247 325],    0.0
        19,      6,       2,  [1184  175  152  444],    0.0
        20,      7,       2,  [1088  176  220  618],    0.0
        21,      7,       2,      [904 522 211 251],    0.0
        22,      8,       2,      [936 504 453 431],    0.0
        23,      8,       2,  [1225  296  409  262],    0.0
        24,      8,       2,      [571 896 491 184],    0.0
        25,      9,       2,      [889 576 520 332],    0.0
        26,      9,       2,  [1040  314  249  303],    0.0
        27,     10,       2,      [546 464 556 407],    0.0
        28,     10,       2,      [896 162 167 353],    0.0
        29,     11,       2,      [296 464 330 404],    0.0
        30,     12,       2,      [568   0 318 989],    0.0
        31,     12,       2,      [405 872 434 208],    0.0
        32,     13,       2,      [737 256 459 407],    0.0
        33,     13,       2,      [889 168 664 139],    0.0
        34,     13,       2,      [484 616 545 157],    0.0
        35,     14,       2,      [919 208 618 493],    0.0
        36,     14,       2,      [596 464 400 227],    0.0
        37,     15,       2,  [1760  291  160  344],    0.0
        38,     15,       2,  [1538  560  242   48],    0.0
        39,     16,       2,  [ 536    0  307 1080],    0.0
        40,     17,       2,  [1173  264  378  339],    0.0
        41,     17,       2,      [499 584 392 114],    0.0
        42,     17,       2,  [1152  287   68  338],    0.0
        43,     18,       3,      [757 568 247 209],    0.0
        44,     18,       3,      [800 536 240  58],    0.0
        45,     19,       4,  [1672  397  248  307],    0.0
        46,     19,       4,  [1326  312  324  156],    0.0
        47,     19,       4,  [1556  728  198  133],    0.0
        48,     20,       2,      [569 760 467 312],    0.0
        49,     20,       2,  [ 512 1034  223  284],    0.0
        50,     20,       2,      [233 896 394 114],    0.0
        51,     21,       2,  [1025  208  740  357],    0.0
        52,     21,       2,      [418 792 591 159],    0.0
        53,     21,       2,      [944 171 173 309],    0.0
        54,     22,       2,      [693 784 318 267],    0.0
        55,     22,       2,      [776 728 229  89],    0.0
        56,     23,       2,      [176 344 598 254],    0.0
        57,     23,       2,      [310 280 429  96],    0.0
        58,     24,       5,      [  0 242 465 838],    0.0
        59,     25,       2,      [126 304 303 290],    0.0
        60,     25,       2,      [120 558 164 205],    0.0
        61,     26,       2,      [  0 328 443 263],    0.0
        62,     26,       2,      [388 304 220 198],    0.0
        63,     27,       2,      [  0 103 500 625],    0.0
        64,     27,       2,      [190   0 401 181],    0.0
        65,     28,       2,      [310 303 451 451],    0.0
        66,     28,       2,      [365 248 457 111],    0.0
        67,     28,       2,      [496 698 164 285],    0.0
        68,     29,       2,      [274 280 885 399],    0.0
        69,     29,       2,      [185 632 601 153],    0.0
        70,     30,       2,      [366 352 279 237],    0.0
        71,     30,       2,      [448 304 275  78],    0.0
        72,     30,       2,      [566 216 124  98],    0.0
