Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,01__Station05__Camera1__2012-6-19__1-55-42(7).JPG,01,Station05,Camera1,2012-6-19,1-55-42
Cat_1,01__Station05__Camera1__2012-6-19__1-55-46(1).JPG,01,Station05,Camera1,2012-6-19,1-55-46
Cat_1,01__Station05__Camera1__2012-6-19__1-55-50(8).JPG,01,Station05,Camera1,2012-6-19,1-55-50
Cat_1,01__Station05__Camera1__2012-6-19__1-56-14(2).JPG,01,Station05,Camera1,2012-6-19,1-56-14
Cat_1,01__Station05__Camera1__2012-6-19__1-56-4(5).JPG,01,Station05,Camera1,2012-6-19,1-56-4
Cat_2,02__Station13__Camera1__2012-8-22__20-24-26(1).JPG,02,Station13,Camera1,2012-8-22,20-24-26
Cat_2,02__Station13__Camera1__2012-8-22__20-24-26(2).JPG,02,Station13,Camera1,2012-8-22,20-24-26
Cat_2,02__Station13__Camera1__2012-8-22__20-24-28(3).JPG,02,Station13,Camera1,2012-8-22,20-24-28
Cat_2,02__Station13__Camera1__2012-8-22__20-24-28(4).JPG,02,Station13,Camera1,2012-8-22,20-24-28
Cat_2,02__Station13__Camera1__2012-8-22__20-24-34(2).JPG,02,Station13,Camera1,2012-8-22,20-24-34
Cat_2,02__Station13__Camera1__2012-8-22__20-24-36(3).JPG,02,Station13,Camera1,2012-8-22,20-24-36
Cat_2,02__Station13__Camera1__2012-8-22__20-24-42(2).JPG,02,Station13,Camera1,2012-8-22,20-24-42
Cat_2,02__Station13__Camera1__2012-8-22__20-24-58(1).JPG,02,Station13,Camera1,2012-8-22,20-24-58
Cat_2,02__Station13__Camera1__2012-8-22__20-25-20(3).JPG,02,Station13,Camera1,2012-8-22,20-25-20
Cat_2,02__Station13__Camera1__2012-8-22__20-26-8(8).JPG,02,Station13,Camera1,2012-8-22,20-26-8
Cat_3,02__Station13__Camera1__2012-9-13__2-21-32(8).JPG,02,Station13,Camera1,2012-9-13,2-21-32
Cat_3,02__Station13__Camera1__2012-9-13__2-21-32(9).JPG,02,Station13,Camera1,2012-9-13,2-21-32
Cat_3,02__Station13__Camera1__2012-9-13__2-21-34(0).JPG,02,Station13,Camera1,2012-9-13,2-21-34
Cat_3,02__Station13__Camera1__2012-9-13__2-21-34(1).JPG,02,Station13,Camera1,2012-9-13,2-21-34
Cat_3,02__Station13__Camera1__2012-9-13__2-21-36(2).JPG,02,Station13,Camera1,2012-9-13,2-21-36
Cat_3,02__Station13__Camera1__2012-9-13__2-21-52(3).JPG,02,Station13,Camera1,2012-9-13,2-21-52
Cat_4,02__Station18__Camera1__2012-7-29__4-49-38(6).JPG,02,Station18,Camera1,2012-7-29,4-49-38
Cat_4,02__Station18__Camera1__2012-7-29__4-49-46(0).JPG,02,Station18,Camera1,2012-7-29,4-49-46
Cat_4,02__Station18__Camera1__2012-7-29__4-49-56(2).JPG,02,Station18,Camera1,2012-7-29,4-49-56
Cat_4,02__Station18__Camera1__2012-7-29__4-49-58(6).JPG,02,Station18,Camera1,2012-7-29,4-49-58
Cat_4,02__Station18__Camera1__2012-7-29__4-50-32(0).JPG,02,Station18,Camera1,2012-7-29,4-50-32
Cat_5,02__Station18__Camera1__2012-8-4__16-23-10(6).JPG,02,Station18,Camera1,2012-8-4,16-23-10
Cat_5,02__Station18__Camera1__2012-8-4__16-23-12(9).JPG,02,Station18,Camera1,2012-8-4,16-23-12
Cat_5,02__Station18__Camera1__2012-8-4__16-23-16(4).JPG,02,Station18,Camera1,2012-8-4,16-23-16
Cat_5,02__Station18__Camera1__2012-8-4__16-23-28(0).JPG,02,Station18,Camera1,2012-8-4,16-23-28
