Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,01__Station05__Camera1__2012-7-26__13-24-42(7).JPG,01,Station05,Camera1,2012-7-26,13-24-42
Cat_1,01__Station05__Camera1__2012-7-26__13-25-4(4).JPG,01,Station05,Camera1,2012-7-26,13-25-4
Cat_1,01__Station05__Camera1__2012-7-26__13-26-2(6).JPG,01,Station05,Camera1,2012-7-26,13-26-2
Cat_2,01__Station05__Camera1__2012-9-10__11-48-16(5).JPG,01,Station05,Camera1,2012-9-10,11-48-16
Cat_2,01__Station05__Camera1__2012-9-10__11-48-16(6).JPG,01,Station05,Camera1,2012-9-10,11-48-16
Cat_3,02__Station06__Camera1__2012-8-18__8-30-22(2).JPG,02,Station06,Camera1,2012-8-18,8-30-22
Cat_3,02__Station06__Camera1__2012-8-18__8-30-8(4).JPG,02,Station06,Camera1,2012-8-18,8-30-8
Cat_4,02__Station13__Camera1__2012-7-18__6-46-56(2).JPG,02,Station13,Camera1,2012-7-18,6-46-56
Cat_4,02__Station13__Camera1__2012-7-18__6-47-28(6).JPG,02,Station13,Camera1,2012-7-18,6-47-28
Cat_4,02__Station13__Camera1__2012-7-18__6-47-4(2).JPG,02,Station13,Camera1,2012-7-18,6-47-4
Cat_4,02__Station13__Camera1__2012-7-18__6-47-44(9).JPG,02,Station13,Camera1,2012-7-18,6-47-44
Cat_4,02__Station13__Camera1__2012-7-18__6-47-6(6).JPG,02,Station13,Camera1,2012-7-18,6-47-6
Cat_5,01__Station05__Camera1__2012-6-19__1-56-36(4).JPG,01,Station05,Camera1,2012-6-19,1-56-36
Cat_5,01__Station05__Camera1__2012-6-19__1-56-56(1).JPG,01,Station05,Camera1,2012-6-19,1-56-56
Cat_5,01__Station05__Camera1__2012-6-19__1-56-58(6).JPG,01,Station05,Camera1,2012-6-19,1-56-58
Cat_5,01__Station05__Camera1__2012-6-19__1-57-6(3).JPG,01,Station05,Camera1,2012-6-19,1-57-6
Cat_5,02__Station06__Camera1__2012-7-10__3-22-34(2).JPG,02,Station06,Camera1,2012-7-10,3-22-34
Cat_5,02__Station06__Camera1__2012-7-10__3-22-36(5).JPG,02,Station06,Camera1,2012-7-10,3-22-36
Cat_5,02__Station06__Camera1__2012-7-10__3-22-50(6).JPG,02,Station06,Camera1,2012-7-10,3-22-50
Cat_5,02__Station06__Camera1__2012-7-10__3-23-20(4).JPG,02,Station06,Camera1,2012-7-10,3-23-20
Cat_5,02__Station10__Camera1__2012-9-9__4-54-34(7).JPG,02,Station10,Camera1,2012-9-9,4-54-34
Cat_5,02__Station13__Camera1__2012-8-22__20-24-28(6).JPG,02,Station13,Camera1,2012-8-22,20-24-28
Cat_5,02__Station13__Camera1__2012-8-22__20-24-34(1).JPG,02,Station13,Camera1,2012-8-22,20-24-34
Cat_5,02__Station13__Camera1__2012-8-22__20-25-2(8).JPG,02,Station13,Camera1,2012-8-22,20-25-2
Cat_5,02__Station13__Camera1__2012-8-22__20-26-14(8).JPG,02,Station13,Camera1,2012-8-22,20-26-14
Cat_5,02__Station13__Camera1__2012-8-6__12-17-20(2).JPG,02,Station13,Camera1,2012-8-6,12-17-20
Cat_5,02__Station13__Camera1__2012-8-6__12-17-22(4).JPG,02,Station13,Camera1,2012-8-6,12-17-22
Cat_5,02__Station13__Camera1__2012-8-6__12-17-56(5).JPG,02,Station13,Camera1,2012-8-6,12-17-56
Cat_5,02__Station13__Camera1__2012-8-6__12-18-10(1).JPG,02,Station13,Camera1,2012-8-6,12-18-10
Cat_5,02__Station14__Camera1__2012-7-24__21-55-30(2).JPG,02,Station14,Camera1,2012-7-24,21-55-30
