# chip table
# NumData 73
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [174 680 796 199],    0.0
         2,      1,       2,      [677 856 315 224],    0.0
         3,      1,       2,      [  0 864 316 216],    0.0
         4,      2,       2,      [793 712 580 268],    0.0
         5,      2,       2,      [219 960 755 120],    0.0
         6,      3,       2,      [904 688 561 392],    0.0
         7,      4,       2,  [1288  702  215  378],    0.0
         8,      4,       2,      [813 976 502 104],    0.0
         9,      5,       3,      [  0 592 350 252],    0.0
        10,      5,       3,      [307 592 150 132],    0.0
        11,      6,       3,      [  0 648 547 130],    0.0
        12,      6,       3,      [279 568 501  96],    0.0
        13,      6,       3,  [1237  880  498   75],    0.0
        14,      6,       3,      [  0 762 157 181],    0.0
        15,      6,       3,  [1461  784  207  105],    0.0
        16,      7,       3,      [385 592 427 363],    0.0
        17,      7,       3,      [867 912 518 168],    0.0
        18,      7,       3,      [446 560 383  77],    0.0
        19,      8,       4,      [998 614 215 215],    0.0
        20,      8,       4,  [1187  568  180   91],    0.0
        21,      8,       4,  [1014  808  152   69],    0.0
        22,      9,       4,  [1328  662  291  418],    0.0
        23,      9,       4,  [1584  520  141  349],    0.0
        24,     10,       2,      [177 768 958 312],    0.0
        25,     10,       2,  [1016  920  656  160],    0.0
        26,     11,       2,      [482 600 762 254],    0.0
        27,     11,       2,      [738 824 951 135],    0.0
        28,     11,       2,      [320 592 257 205],    0.0
        29,     12,       2,  [1080  640  332  197],    0.0
        30,     12,       2,  [1231  576  242   89],    0.0
        31,     13,       2,  [1461  632  459  448],    0.0
        32,     14,       5,  [1166  656  301  144],    0.0
        33,     14,       5,  [1327  568  275  106],    0.0
        34,     14,       5,      [919 752 285  43],    0.0
        35,     15,       5,      [741 576 482 245],    0.0
        36,     15,       5,      [668 792 371  55],    0.0
        37,     16,       2,  [ 520    0  431 1080],    0.0
        38,     16,       2,  [ 181  952 1126  128],    0.0
        39,     17,       6,      [943 440 433 400],    0.0
        40,     17,       6,  [1032    0  126  490],    0.0
        41,     17,       6,      [870 792 357 146],    0.0
        42,     18,       6,      [730 472 474 361],    0.0
        43,     18,       6,      [848 788 195 292],    0.0
        44,     19,       6,  [1072  391  410  435],    0.0
        45,     19,       6,  [1432  531  159  295],    0.0
        46,     19,       6,      [944 461 179 260],    0.0
        47,     20,       6,      [432 465 255 286],    0.0
        48,     20,       6,      [477 440 311  61],    0.0
        49,     21,       6,      [976 432 629 297],    0.0
        50,     21,       6,  [1066  696  502   87],    0.0
        51,     22,       2,  [1261  400  538  359],    0.0
        52,     22,       2,      [  0 728 428 352],    0.0
        53,     22,       2,  [1736    0  184  590],    0.0
        54,     23,       2,  [1148  416  772  408],    0.0
        55,     23,       2,  [1824   93   96  987],    0.0
        56,     24,       2,      [952   0 291 808],    0.0
        57,     24,       2,      [800 486 188 455],    0.0
        58,     25,       2,  [1127  384  793  501],    0.0
        59,     25,       2,      [960 518 266 413],    0.0
        60,     26,       2,      [501 328 313 138],    0.0
        61,     26,       2,      [370 392 170 124],    0.0
        62,     26,       2,      [604 288 210  57],    0.0
        63,     27,       2,      [680 424 880 282],    0.0
        64,     27,       2,  [1272  671  364  409],    0.0
        65,     27,       2,  [1093  240  467  219],    0.0
        66,     28,       2,      [856   0 202 397],    0.0
        67,     28,       2,      [696 474 193 318],    0.0
        68,     28,       2,      [768 352 206 162],    0.0
        69,     28,       2,      [600 652 120 246],    0.0
        70,     29,       2,      [752 450 298 421],    0.0
        71,     29,       2,  [1016  511   85  264],    0.0
        72,     30,       2,      [688 167 541 573],    0.0
        73,     30,       2,      [632 275 124 805],    0.0
