# chip table
# NumData 65
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       0,      [  0 600 349 266],    0.0
         2,      1,       0,  [1048  849  184  231],    0.0
         3,      1,       0,      [306 575 154 154],    0.0
         4,      2,       0,      [  0 658 256 280],    0.0
         5,      2,       0,      [865 968 529 112],    0.0
         6,      2,       0,  [1219  880  198  102],    0.0
         7,      3,       0,      [677 896 704 184],    0.0
         8,      3,       0,      [935 808 526 111],    0.0
         9,      3,       0,      [264 505 154 369],    0.0
        10,      4,       0,      [572 624 353 293],    0.0
        11,      4,       0,      [745 888 383 192],    0.0
        12,      5,       0,      [568 341 220 358],    0.0
        13,      5,       0,      [440 371 154 154],    0.0
        14,      6,       0,      [416 581 328 499],    0.0
        15,      7,       0,  [1147  648  269  196],    0.0
        16,      7,       0,  [1058  726  123  123],    0.0
        17,      8,       0,  [1005  712  294  158],    0.0
        18,      8,       0,      [960 523 133 209],    0.0
        19,      9,       0,      [765 560 427 242],    0.0
        20,     10,       0,  [1249  584  245  209],    0.0
        21,     10,       0,  [1464  504  117  202],    0.0
        22,     11,       0,      [597 632 776 259],    0.0
        23,     11,       0,  [1317  276  408  408],    0.0
        24,     12,       0,      [762   0 875 310],    0.0
        25,     13,       0,  [1241    0  807  779],    0.0
        26,     13,       0,  [1432  682  346  701],    0.0
        27,     14,       0,  [1024  306  394  408],    0.0
        28,     14,       0,      [888 444 185 373],    0.0
        29,     14,       0,  [1104  126  222  231],    0.0
        30,     15,       0,  [1136  336  335  215],    0.0
        31,     15,       0,  [1052  528  258   90],    0.0
        32,     16,       0,      [839 420 417 417],    0.0
        33,     16,       0,      [712 547 179 290],    0.0
        34,     17,       0,      [760 447 318 527],    0.0
        35,     18,       0,      [730 416 492 312],    0.0
        36,     18,       0,      [893 328 366 127],    0.0
        37,     19,       0,      [672 498 389 411],    0.0
        38,     19,       0,      [816 858 194 222],    0.0
        39,     20,       0,  [1047  424  519  400],    0.0
        40,     20,       0,      [928 482 184 252],    0.0
        41,     21,       0,      [  0 425 182 334],    0.0
        42,     21,       0,      [920 721 153 226],    0.0
        43,     21,       0,      [688 886 139 194],    0.0
        44,     21,       0,      [160 513  80 202],    0.0
        45,     21,       0,      [813 848 126  99],    0.0
        46,     22,       0,      [  0 433 157 348],    0.0
        47,     22,       0,  [1272  936  237  144],    0.0
        48,     22,       0,      [843 872 445  63],    0.0
        49,     22,       0,  [1480 1008  204   72],    0.0
        50,     23,       0,  [1191  440  532  393],    0.0
        51,     23,       0,  [1720    0  200  699],    0.0
        52,     23,       0,  [1112  542  145  346],    0.0
        53,     24,       0,      [859 528 424 345],    0.0
        54,     24,       0,  [1112  189  177  372],    0.0
        55,     24,       0,      [505 944 347 136],    0.0
        56,     25,       0,      [632 382 194 249],    0.0
        57,     26,       0,      [296 696 408 235],    0.0
        58,     26,       0,      [388 648 294  77],    0.0
        59,     27,       0,      [670 776 600 304],    0.0
        60,     27,       0,      [547 624 424 190],    0.0
        61,     28,       0,      [640 784 628 296],    0.0
        62,     28,       0,      [587 640 442 181],    0.0
        63,     29,       0,      [664 588 434 463],    0.0
        64,     30,       0,  [1072  335  255  472],    0.0
        65,     30,       0,  [1296  346  143  267],    0.0
