# chip table
# NumData 66
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       0,      [855 648 628 332],    0.0
         2,      1,       0,  [1405  824  429  256],    0.0
         3,      2,       0,      [848 551 357 529],    0.0
         4,      2,       0,  [1161  904  311  176],    0.0
         5,      3,       0,      [816 489 332 591],    0.0
         6,      4,       0,      [856 479 269 601],    0.0
         7,      4,       0,      [728 383 162 481],    0.0
         8,      5,       0,      [450 384 472 335],    0.0
         9,      5,       0,      [327 471 182 182],    0.0
        10,      6,       0,      [552 192 134 250],    0.0
        11,      6,       0,      [480 411 134 172],    0.0
        12,      6,       0,      [592 114  81 109],    0.0
        13,      6,       0,      [520 273  49 159],    0.0
        14,      7,       0,      [576 341 212 294],    0.0
        15,      7,       0,      [679 600 185 152],    0.0
        16,      8,       0,      [507 376 281 270],    0.0
        17,      8,       0,      [679 616 177 130],    0.0
        18,      9,       0,      [502 368 295 277],    0.0
        19,      9,       0,      [680 611 120 136],    0.0
        20,     10,       0,      [  0 496 818 356],    0.0
        21,     11,       0,      [264 482 392 598],    0.0
        22,     12,       0,      [162 760 373 320],    0.0
        23,     12,       0,      [  0   0 132 743],    0.0
        24,     12,       0,      [128 334  81 635],    0.0
        25,     13,       0,      [  0   0 570 487],    0.0
        26,     13,       0,      [  0 432 291 258],    0.0
        27,     14,       0,      [220 632 831 448],    0.0
        28,     14,       0,      [948 880 581 200],    0.0
        29,     15,       0,  [ 216  808 1136  272],    0.0
        30,     15,       0,      [339 664 672 178],    0.0
        31,     16,       0,  [ 233  664 1102  416],    0.0
        32,     17,       0,      [544 631 234 449],    0.0
        33,     17,       0,      [752 735 196 229],    0.0
        34,     18,       0,  [   0  584 1371  197],    0.0
        35,     18,       0,      [  0 760 500 320],    0.0
        36,     18,       0,      [593 392 610 217],    0.0
        37,     19,       0,  [ 636  320 1065  540],    0.0
        38,     19,       0,      [169 632 600 448],    0.0
        39,     20,       0,      [  0 616 262 233],    0.0
        40,     20,       0,      [  0 589  33 330],    0.0
        41,     20,       0,      [ 29 592 169  53],    0.0
        42,     21,       0,      [568 499 330 581],    0.0
        43,     21,       0,      [864 672 122 408],    0.0
        44,     21,       0,      [464 748 145 332],    0.0
        45,     22,       0,      [685 424 934 279],    0.0
        46,     22,       0,  [1312  669  297  411],    0.0
        47,     22,       0,  [1098  208  463  251],    0.0
        48,     23,       0,      [720 408 864 307],    0.0
        49,     23,       0,  [1328  677  281  403],    0.0
        50,     23,       0,      [560 494 268 372],    0.0
        51,     24,       0,      [585 456 658 424],    0.0
        52,     24,       0,      [976   0 306 509],    0.0
        53,     25,       0,      [684 424 633 457],    0.0
        54,     25,       0,  [1024    0  243  481],    0.0
        55,     26,       0,      [688 282 306 514],    0.0
        56,     26,       0,      [862   0 358 273],    0.0
        57,     26,       0,      [529 736 410 128],    0.0
        58,     27,       0,      [656 536 230 400],    0.0
        59,     27,       0,      [848   0 211 399],    0.0
        60,     27,       0,      [768 358 168 228],    0.0
        61,     28,       0,      [338 352 764 367],    0.0
        62,     28,       0,      [629 680 682 167],    0.0
        63,     29,       0,      [744 460 319 353],    0.0
        64,     29,       0,      [672 586 112 227],    0.0
        65,     30,       0,      [776 455 217 258],    0.0
        66,     30,       0,      [727 392 174  95],    0.0
