# chip table
# NumData 61
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [804 704 525 257],    0.0
         2,      1,       2,      [220 960 755 120],    0.0
         3,      2,       2,      [900 592 655 299],    0.0
         4,      2,       2,      [986 504 467 125],    0.0
         5,      3,       2,  [1309  312  611  597],    0.0
         6,      4,       2,  [1584  303  336  597],    0.0
         7,      4,       2,  [1184  752  442  106],    0.0
         8,      5,       2,  [1088  172  224  591],    0.0
         9,      6,       2,  [1072  453  320  627],    0.0
        10,      6,       2,  [1000  124  163  407],    0.0
        11,      7,       2,      [896 554 333 526],    0.0
        12,      7,       2,  [1040  312  240  308],    0.0
        13,      8,       2,      [552   0 314 980],    0.0
        14,      8,       2,      [288   0 303 511],    0.0
        15,      9,       2,      [552  55 289 962],    0.0
        16,      9,       2,      [808 209 181 562],    0.0
        17,     10,       2,      [618 328 585 373],    0.0
        18,     10,       2,      [862 176 706 195],    0.0
        19,     11,       2,      [736 264 476 448],    0.0
        20,     11,       2,      [109 672 832 131],    0.0
        21,     11,       2,      [902 184 693 136],    0.0
        22,     12,       2,      [611 272 543 466],    0.0
        23,     12,       2,      [844 136 696 194],    0.0
        24,     13,       2,      [515 216 552 441],    0.0
        25,     13,       2,      [  0 744 298 336],    0.0
        26,     14,       2,  [1038  752  505  203],    0.0
        27,     14,       2,      [960 628 141 278],    0.0
        28,     15,       2,  [ 601  448 1069  304],    0.0
        29,     15,       2,  [1296    0  270  486],    0.0
        30,     15,       2,      [608 232 127 605],    0.0
        31,     15,       2,      [720 720 828  62],    0.0
        32,     16,       3,      [  0 387 284 303],    0.0
        33,     16,       3,      [249 384 149 111],    0.0
        34,     17,       2,      [202 320 502 236],    0.0
        35,     18,       2,      [226 320 442 223],    0.0
        36,     18,       2,      [144 386 137 198],    0.0
        37,     19,       2,      [256 137 528 828],    0.0
        38,     19,       2,      [719 376 459 375],    0.0
        39,     20,       2,      [276 272 890 411],    0.0
        40,     20,       2,      [258 632 577 184],    0.0
        41,     21,       2,      [488   0 234 584],    0.0
        42,     21,       2,      [384 297 133 507],    0.0
        43,     22,       2,      [255 640 724 260],    0.0
        44,     22,       2,      [401 568 475 104],    0.0
        45,     23,       2,  [ 291  632 1235  904],    0.0
        46,     24,       2,  [ 817  344 1103  565],    0.0
        47,     24,       2,      [414 840 885 398],    0.0
        48,     24,       2,  [ 213 1192  581  344],    0.0
        49,     25,       2,  [ 265 1152  566  384],    0.0
        50,     25,       2,  [ 761 1232  404  186],    0.0
        51,     25,       2,      [448 984 331 216],    0.0
        52,     26,       2,  [ 800    0  203 1536],    0.0
        53,     26,       4,      [  0 360 364 335],    0.0
        54,     26,       4,      [680 801 145 735],    0.0
        55,     27,       2,  [1410  496  339  279],    0.0
        56,     28,       2,  [1447  560  358  215],    0.0
        57,     28,       2,  [1440  258  130  329],    0.0
        58,     29,       2,      [136 328 415 493],    0.0
        59,     30,       2,      [580 336 594 200],    0.0
        60,     30,       2,      [584 213  70 555],    0.0
        61,     30,       2,      [944 512 151 212],    0.0
