Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station24__Camera1__2012-8-28__1-55-52(6).JPG,02,Station24,Camera1,2012-8-28,1-55-52
Cat_2,01__Station05__Camera1__2012-6-19__1-56-58(4).JPG,01,Station05,Camera1,2012-6-19,1-56-58
Cat_2,02__Station13__Camera1__2012-8-22__20-26-10(1).JPG,02,Station13,Camera1,2012-8-22,20-26-10
Cat_2,02__Station13__Camera1__2012-8-22__20-26-14(9).JPG,02,Station13,Camera1,2012-8-22,20-26-14
Cat_2,02__Station13__Camera1__2012-8-22__20-26-16(0).JPG,02,Station13,Camera1,2012-8-22,20-26-16
Cat_2,02__Station13__Camera1__2012-8-22__20-26-2(0).JPG,02,Station13,Camera1,2012-8-22,20-26-2
Cat_2,02__Station13__Camera1__2012-9-13__2-21-22(3).JPG,02,Station13,Camera1,2012-9-13,2-21-22
Cat_2,02__Station13__Camera1__2012-9-13__2-21-26(8).JPG,02,Station13,Camera1,2012-9-13,2-21-26
Cat_2,02__Station14__Camera1__2012-7-24__21-55-20(3).JPG,02,Station14,Camera1,2012-7-24,21-55-20
Cat_2,02__Station14__Camera1__2012-7-24__21-55-24(9).JPG,02,Station14,Camera1,2012-7-24,21-55-24
Cat_2,02__Station14__Camera1__2012-7-24__21-55-32(5).JPG,02,Station14,Camera1,2012-7-24,21-55-32
Cat_2,02__Station14__Camera1__2012-7-24__21-55-34(9).JPG,02,Station14,Camera1,2012-7-24,21-55-34
Cat_2,02__Station14__Camera1__2012-7-24__21-55-42(9).JPG,02,Station14,Camera1,2012-7-24,21-55-42
Cat_2,02__Station14__Camera1__2012-8-8__18-14-42(7).JPG,02,Station14,Camera1,2012-8-8,18-14-42
Cat_2,02__Station18__Camera1__2012-7-29__4-49-38(8).JPG,02,Station18,Camera1,2012-7-29,4-49-38
Cat_2,02__Station22__Camera1__2012-5-4__2-4-30(0).JPG,02,Station22,Camera1,2012-5-4,2-4-30
Cat_2,02__Station24__Camera1__2012-9-14__16-57-40(2).JPG,02,Station24,Camera1,2012-9-14,16-57-40
Cat_2,02__Station24__Camera1__2012-9-14__16-57-50(3).JPG,02,Station24,Camera1,2012-9-14,16-57-50
Cat_2,02__Station24__Camera1__2012-9-14__16-58-34(6).JPG,02,Station24,Camera1,2012-9-14,16-58-34
Cat_2,02__Station24__Camera1__2012-9-14__16-58-4(3).JPG,02,Station24,Camera1,2012-9-14,16-58-4
Cat_2,02__Station24__Camera1__2012-9-14__17-8-12(5).JPG,02,Station24,Camera1,2012-9-14,17-8-12
Cat_2,02__Station24__Camera1__2012-9-14__17-8-54(3).JPG,02,Station24,Camera1,2012-9-14,17-8-54
Cat_2,02__Station26__Camera1__2012-8-19__16-13-56(7).JPG,02,Station26,Camera1,2012-8-19,16-13-56
Cat_2,02__Station26__Camera1__2012-8-19__16-14-4(4).JPG,02,Station26,Camera1,2012-8-19,16-14-4
Cat_2,02__Station26__Camera1__2012-9-22__1-27-14(5).JPG,02,Station26,Camera1,2012-9-22,1-27-14
Cat_2,02__Station26__Camera2__2012-8-19__16-12-46(7).JPG,02,Station26,Camera2,2012-8-19,16-12-46
Cat_2,02__Station32__Camera1__2012-7-14__4-48-6(1).JPG,02,Station32,Camera1,2012-7-14,4-48-6
Cat_2,02__Station32__Camera1__2012-7-14__4-48-8(3).JPG,02,Station32,Camera1,2012-7-14,4-48-8
Cat_2,02__Station32__Camera1__2012-8-10__21-8-0(3).JPG,02,Station32,Camera1,2012-8-10,21-8-0
Cat_2,02__Station32__Camera1__2012-8-10__21-8-12(3).JPG,02,Station32,Camera1,2012-8-10,21-8-12
Cat_3,02__Station26__Camera2__2012-8-19__16-12-46(7).JPG,02,Station26,Camera2,2012-8-19,16-12-46
