Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,01__Station04__Camera2__2012-7-22__1-53-20(0).JPG,01,Station04,Camera2,2012-7-22,1-53-20
Cat_1,01__Station04__Camera2__2012-7-22__1-53-32(2).JPG,01,Station04,Camera2,2012-7-22,1-53-32
Cat_1,01__Station04__Camera2__2012-9-17__19-42-18(9).JPG,01,Station04,Camera2,2012-9-17,19-42-18
Cat_1,01__Station05__Camera1__2012-6-19__1-55-50(7).JPG,01,Station05,Camera1,2012-6-19,1-55-50
Cat_1,01__Station05__Camera1__2012-6-19__1-55-50(8).JPG,01,Station05,Camera1,2012-6-19,1-55-50
Cat_1,01__Station05__Camera1__2012-6-19__1-55-52(0).JPG,01,Station05,Camera1,2012-6-19,1-55-52
Cat_1,01__Station05__Camera1__2012-6-19__1-55-52(9).JPG,01,Station05,Camera1,2012-6-19,1-55-52
Cat_1,01__Station05__Camera1__2012-6-19__1-56-34(1).JPG,01,Station05,Camera1,2012-6-19,1-56-34
Cat_1,01__Station05__Camera1__2012-6-19__1-56-34(2).JPG,01,Station05,Camera1,2012-6-19,1-56-34
Cat_1,01__Station05__Camera1__2012-6-19__1-56-36(3).JPG,01,Station05,Camera1,2012-6-19,1-56-36
Cat_1,01__Station05__Camera1__2012-6-19__1-56-36(4).JPG,01,Station05,Camera1,2012-6-19,1-56-36
Cat_1,01__Station05__Camera1__2012-6-19__1-56-36(5).JPG,01,Station05,Camera1,2012-6-19,1-56-36
Cat_1,01__Station05__Camera1__2012-6-19__1-56-38(6).JPG,01,Station05,Camera1,2012-6-19,1-56-38
Cat_1,01__Station05__Camera1__2012-6-19__1-56-38(7).JPG,01,Station05,Camera1,2012-6-19,1-56-38
Cat_1,01__Station05__Camera1__2012-6-19__1-57-16(8).JPG,01,Station05,Camera1,2012-6-19,1-57-16
Cat_1,01__Station05__Camera1__2012-6-19__1-57-16(9).JPG,01,Station05,Camera1,2012-6-19,1-57-16
Cat_1,01__Station05__Camera1__2012-6-19__1-57-18(0).JPG,01,Station05,Camera1,2012-6-19,1-57-18
Cat_1,01__Station05__Camera1__2012-6-19__1-57-18(1).JPG,01,Station05,Camera1,2012-6-19,1-57-18
Cat_1,01__Station05__Camera1__2012-6-19__1-57-2(0).JPG,01,Station05,Camera1,2012-6-19,1-57-2
Cat_1,01__Station05__Camera1__2012-6-19__1-57-20(2).JPG,01,Station05,Camera1,2012-6-19,1-57-20
Cat_2,01__Station05__Camera1__2012-7-16__15-14-48(1).JPG,01,Station05,Camera1,2012-7-16,15-14-48
Cat_2,01__Station05__Camera1__2012-7-16__15-14-50(2).JPG,01,Station05,Camera1,2012-7-16,15-14-50
Cat_2,01__Station05__Camera1__2012-7-16__15-14-50(3).JPG,01,Station05,Camera1,2012-7-16,15-14-50
Cat_3,01__Station05__Camera1__2012-9-10__11-48-2(9).JPG,01,Station05,Camera1,2012-9-10,11-48-2
Cat_3,01__Station05__Camera1__2012-9-10__11-48-22(1).JPG,01,Station05,Camera1,2012-9-10,11-48-22
Cat_3,01__Station05__Camera1__2012-9-10__11-48-26(2).JPG,01,Station05,Camera1,2012-9-10,11-48-26
Cat_3,01__Station05__Camera1__2012-9-10__11-48-28(3).JPG,01,Station05,Camera1,2012-9-10,11-48-28
Cat_3,01__Station05__Camera1__2012-9-10__11-48-28(4).JPG,01,Station05,Camera1,2012-9-10,11-48-28
Cat_4,01__Station05__Camera1__2012-9-10__11-48-2(9).JPG,01,Station05,Camera1,2012-9-10,11-48-2
Cat_4,01__Station05__Camera1__2012-9-10__11-48-22(1).JPG,01,Station05,Camera1,2012-9-10,11-48-22
Cat_4,01__Station05__Camera1__2012-9-10__11-48-26(2).JPG,01,Station05,Camera1,2012-9-10,11-48-26
Cat_4,01__Station05__Camera1__2012-9-10__11-48-28(3).JPG,01,Station05,Camera1,2012-9-10,11-48-28
Cat_4,01__Station05__Camera1__2012-9-10__11-48-28(4).JPG,01,Station05,Camera1,2012-9-10,11-48-28
Cat_5,02__Station13__Camera1__2012-8-22__20-26-0(9).JPG,02,Station13,Camera1,2012-8-22,20-26-0
Cat_5,02__Station13__Camera1__2012-8-22__20-26-10(0).JPG,02,Station13,Camera1,2012-8-22,20-26-10
Cat_5,02__Station13__Camera1__2012-8-22__20-26-10(1).JPG,02,Station13,Camera1,2012-8-22,20-26-10
Cat_5,02__Station13__Camera1__2012-8-22__20-26-10(2).JPG,02,Station13,Camera1,2012-8-22,20-26-10
Cat_5,02__Station13__Camera1__2012-8-22__20-26-12(3).JPG,02,Station13,Camera1,2012-8-22,20-26-12
