Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,01__Station05__Camera1__2012-7-26__13-25-32(1).JPG,01,Station05,Camera1,2012-7-26,13-25-32
Cat_1,01__Station05__Camera1__2012-7-26__13-25-44(6).JPG,01,Station05,Camera1,2012-7-26,13-25-44
Cat_2,02__Station06__Camera1__2012-7-10__3-22-12(6).JPG,02,Station06,Camera1,2012-7-10,3-22-12
Cat_2,02__Station06__Camera1__2012-7-10__3-22-46(0).JPG,02,Station06,Camera1,2012-7-10,3-22-46
Cat_2,02__Station06__Camera1__2012-7-10__3-23-16(6).JPG,02,Station06,Camera1,2012-7-10,3-23-16
Cat_2,02__Station06__Camera1__2012-8-18__8-30-10(7).JPG,02,Station06,Camera1,2012-8-18,8-30-10
Cat_2,02__Station06__Camera1__2012-8-18__8-30-32(3).JPG,02,Station06,Camera1,2012-8-18,8-30-32
Cat_3,02__Station13__Camera1__2012-7-18__6-47-2(0).JPG,02,Station13,Camera1,2012-7-18,6-47-2
Cat_3,02__Station13__Camera1__2012-7-18__6-47-20(5).JPG,02,Station13,Camera1,2012-7-18,6-47-20
Cat_3,02__Station13__Camera1__2012-7-18__6-47-26(5).JPG,02,Station13,Camera1,2012-7-18,6-47-26
Cat_3,02__Station13__Camera1__2012-7-18__6-47-28(7).JPG,02,Station13,Camera1,2012-7-18,6-47-28
Cat_3,02__Station13__Camera1__2012-7-18__6-47-36(8).JPG,02,Station13,Camera1,2012-7-18,6-47-36
Cat_3,02__Station13__Camera1__2012-7-18__6-47-40(2).JPG,02,Station13,Camera1,2012-7-18,6-47-40
Cat_3,02__Station13__Camera1__2012-7-18__6-47-6(4).JPG,02,Station13,Camera1,2012-7-18,6-47-6
Cat_3,02__Station16__Camera1__2012-7-26__7-13-4(0).JPG,02,Station16,Camera1,2012-7-26,7-13-4
Cat_4,01__Station05__Camera1__2012-9-10__11-47-50(4).JPG,01,Station05,Camera1,2012-9-10,11-47-50
Cat_4,01__Station05__Camera1__2012-9-10__11-48-14(3).JPG,01,Station05,Camera1,2012-9-10,11-48-14
Cat_4,02__Station04__Camera1__2012-7-5__17-10-20(7).JPG,02,Station04,Camera1,2012-7-5,17-10-20
Cat_4,02__Station12__Camera2__2012-6-14__11-53-36(6).JPG,02,Station12,Camera2,2012-6-14,11-53-36
Cat_4,02__Station12__Camera2__2012-6-14__11-53-48(8).JPG,02,Station12,Camera2,2012-6-14,11-53-48
Cat_4,02__Station12__Camera2__2012-6-14__11-53-50(1).JPG,02,Station12,Camera2,2012-6-14,11-53-50
Cat_4,02__Station13__Camera1__2012-8-1__18-13-10(1).JPG,02,Station13,Camera1,2012-8-1,18-13-10
Cat_4,02__Station13__Camera1__2012-8-1__18-13-10(2).JPG,02,Station13,Camera1,2012-8-1,18-13-10
Cat_4,02__Station22__Camera1__2012-5-13__6-14-32(3).JPG,02,Station22,Camera1,2012-5-13,6-14-32
Cat_4,02__Station22__Camera1__2012-5-4__2-5-2(2).JPG,02,Station22,Camera1,2012-5-4,2-5-2
Cat_5,02__Station13__Camera1__2012-8-22__20-24-30(7).JPG,02,Station13,Camera1,2012-8-22,20-24-30
Cat_5,02__Station13__Camera1__2012-8-22__20-25-22(7).JPG,02,Station13,Camera1,2012-8-22,20-25-22
Cat_6,02__Station18__Camera1__2012-7-29__4-49-56(3).JPG,02,Station18,Camera1,2012-7-29,4-49-56
Cat_7,02__Station18__Camera1__2012-8-4__16-23-40(3).JPG,02,Station18,Camera1,2012-8-4,16-23-40
Cat_7,02__Station18__Camera1__2012-8-4__16-23-42(5).JPG,02,Station18,Camera1,2012-8-4,16-23-42
