# chip table
# NumData 66
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [855 648 628 332],    0.0
         2,      1,       2,  [1405  824  429  256],    0.0
         3,      2,       2,      [848 551 357 529],    0.0
         4,      2,       2,  [1161  904  311  176],    0.0
         5,      3,       2,      [816 489 332 591],    0.0
         6,      4,       2,      [856 479 269 601],    0.0
         7,      4,       2,      [728 383 162 481],    0.0
         8,      5,       2,      [450 384 472 335],    0.0
         9,      5,       2,      [327 471 182 182],    0.0
        10,      6,       2,      [552 192 134 250],    0.0
        11,      6,       2,      [480 411 134 172],    0.0
        12,      6,       2,      [592 114  81 109],    0.0
        13,      6,       2,      [520 273  49 159],    0.0
        14,      7,       3,      [576 341 212 294],    0.0
        15,      7,       3,      [679 600 185 152],    0.0
        16,      8,       3,      [507 376 281 270],    0.0
        17,      8,       3,      [679 616 177 130],    0.0
        18,      9,       3,      [502 368 295 277],    0.0
        19,      9,       3,      [680 611 120 136],    0.0
        20,     10,       3,      [  0 496 818 356],    0.0
        21,     11,       4,      [264 482 392 598],    0.0
        22,     12,       4,      [162 760 373 320],    0.0
        23,     12,       4,      [  0   0 132 743],    0.0
        24,     12,       4,      [128 334  81 635],    0.0
        25,     13,       4,      [  0   0 570 487],    0.0
        26,     13,       4,      [  0 432 291 258],    0.0
        27,     14,       4,      [220 632 831 448],    0.0
        28,     14,       4,      [948 880 581 200],    0.0
        29,     15,       4,  [ 216  808 1136  272],    0.0
        30,     15,       4,      [339 664 672 178],    0.0
        31,     16,       4,  [ 233  664 1102  416],    0.0
        32,     17,       4,      [544 631 234 449],    0.0
        33,     17,       4,      [752 735 196 229],    0.0
        34,     18,       5,  [   0  584 1371  197],    0.0
        35,     18,       5,      [  0 760 500 320],    0.0
        36,     18,       5,      [593 392 610 217],    0.0
        37,     19,       5,  [ 636  320 1065  540],    0.0
        38,     19,       5,      [169 632 600 448],    0.0
        39,     20,       5,      [  0 616 262 233],    0.0
        40,     20,       5,      [  0 589  33 330],    0.0
        41,     20,       5,      [ 29 592 169  53],    0.0
        42,     21,       5,      [568 499 330 581],    0.0
        43,     21,       5,      [864 672 122 408],    0.0
        44,     21,       5,      [464 748 145 332],    0.0
        45,     22,       5,      [685 424 934 279],    0.0
        46,     22,       5,  [1312  669  297  411],    0.0
        47,     22,       5,  [1098  208  463  251],    0.0
        48,     23,       5,      [720 408 864 307],    0.0
        49,     23,       5,  [1328  677  281  403],    0.0
        50,     23,       5,      [560 494 268 372],    0.0
        51,     24,       5,      [585 456 658 424],    0.0
        52,     24,       5,      [976   0 306 509],    0.0
        53,     25,       5,      [684 424 633 457],    0.0
        54,     25,       5,  [1024    0  243  481],    0.0
        55,     26,       5,      [688 282 306 514],    0.0
        56,     26,       5,      [862   0 358 273],    0.0
        57,     26,       5,      [529 736 410 128],    0.0
        58,     27,       5,      [656 536 230 400],    0.0
        59,     27,       5,      [848   0 211 399],    0.0
        60,     27,       5,      [768 358 168 228],    0.0
        61,     28,       5,      [338 352 764 367],    0.0
        62,     28,       5,      [629 680 682 167],    0.0
        63,     29,       5,      [744 460 319 353],    0.0
        64,     29,       5,      [672 586 112 227],    0.0
        65,     30,       5,      [776 455 217 258],    0.0
        66,     30,       5,      [727 392 174  95],    0.0
