Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station04__Camera1__2012-7-5__12-17-34(2).JPG,02,Station04,Camera1,2012-7-5,12-17-34
Cat_1,02__Station04__Camera1__2012-7-5__12-17-36(3).JPG,02,Station04,Camera1,2012-7-5,12-17-36
Cat_1,02__Station04__Camera1__2012-7-5__12-17-40(8).JPG,02,Station04,Camera1,2012-7-5,12-17-40
Cat_1,02__Station04__Camera1__2012-7-5__12-17-40(9).JPG,02,Station04,Camera1,2012-7-5,12-17-40
Cat_1,02__Station04__Camera1__2012-7-5__12-17-42(0).JPG,02,Station04,Camera1,2012-7-5,12-17-42
Cat_1,02__Station04__Camera1__2012-7-5__12-17-46(3).JPG,02,Station04,Camera1,2012-7-5,12-17-46
Cat_2,02__Station04__Camera1__2012-7-5__17-10-16(2).JPG,02,Station04,Camera1,2012-7-5,17-10-16
Cat_2,02__Station04__Camera1__2012-7-5__17-10-16(3).JPG,02,Station04,Camera1,2012-7-5,17-10-16
Cat_2,02__Station04__Camera1__2012-7-5__17-10-20(8).JPG,02,Station04,Camera1,2012-7-5,17-10-20
Cat_2,02__Station04__Camera1__2012-7-5__17-10-30(1).JPG,02,Station04,Camera1,2012-7-5,17-10-30
Cat_3,02__Station06__Camera1__2012-7-10__3-22-12(9).JPG,02,Station06,Camera1,2012-7-10,3-22-12
Cat_3,02__Station06__Camera1__2012-7-10__3-22-16(2).JPG,02,Station06,Camera1,2012-7-10,3-22-16
Cat_3,02__Station06__Camera1__2012-7-10__3-22-26(4).JPG,02,Station06,Camera1,2012-7-10,3-22-26
Cat_3,02__Station06__Camera1__2012-7-10__3-22-32(1).JPG,02,Station06,Camera1,2012-7-10,3-22-32
Cat_3,02__Station06__Camera1__2012-7-10__3-22-34(3).JPG,02,Station06,Camera1,2012-7-10,3-22-34
Cat_3,02__Station06__Camera1__2012-7-10__3-22-36(6).JPG,02,Station06,Camera1,2012-7-10,3-22-36
Cat_3,02__Station06__Camera1__2012-7-10__3-22-8(2).JPG,02,Station06,Camera1,2012-7-10,3-22-8
Cat_4,02__Station13__Camera1__2012-8-6__12-16-32(9).JPG,02,Station13,Camera1,2012-8-6,12-16-32
Cat_4,02__Station13__Camera1__2012-8-6__12-16-42(5).JPG,02,Station13,Camera1,2012-8-6,12-16-42
Cat_4,02__Station13__Camera1__2012-8-6__12-17-18(1).JPG,02,Station13,Camera1,2012-8-6,12-17-18
Cat_4,02__Station13__Camera1__2012-8-6__12-17-22(3).JPG,02,Station13,Camera1,2012-8-6,12-17-22
Cat_4,02__Station13__Camera1__2012-8-6__12-17-24(5).JPG,02,Station13,Camera1,2012-8-6,12-17-24
Cat_4,02__Station13__Camera1__2012-8-6__12-17-26(6).JPG,02,Station13,Camera1,2012-8-6,12-17-26
Cat_4,02__Station13__Camera1__2012-8-6__12-17-40(2).JPG,02,Station13,Camera1,2012-8-6,12-17-40
Cat_4,02__Station13__Camera1__2012-8-6__12-17-44(5).JPG,02,Station13,Camera1,2012-8-6,12-17-44
Cat_4,02__Station13__Camera1__2012-8-6__12-17-46(8).JPG,02,Station13,Camera1,2012-8-6,12-17-46
Cat_4,02__Station13__Camera1__2012-8-6__12-17-56(3).JPG,02,Station13,Camera1,2012-8-6,12-17-56
Cat_4,02__Station13__Camera1__2012-8-6__12-17-6(2).JPG,02,Station13,Camera1,2012-8-6,12-17-6
Cat_4,02__Station13__Camera1__2012-8-6__12-18-10(3).JPG,02,Station13,Camera1,2012-8-6,12-18-10
Cat_4,02__Station13__Camera1__2012-8-6__12-18-12(5).JPG,02,Station13,Camera1,2012-8-6,12-18-12
