Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station24__Camera1__2012-9-14__16-57-52(6).JPG,02,Station24,Camera1,2012-9-14,16-57-52
Cat_1,02__Station24__Camera1__2012-9-14__16-57-52(7).JPG,02,Station24,Camera1,2012-9-14,16-57-52
Cat_1,02__Station24__Camera1__2012-9-14__16-57-54(0).JPG,02,Station24,Camera1,2012-9-14,16-57-54
Cat_1,02__Station24__Camera1__2012-9-14__16-57-54(8).JPG,02,Station24,Camera1,2012-9-14,16-57-54
Cat_1,02__Station24__Camera1__2012-9-14__16-57-54(9).JPG,02,Station24,Camera1,2012-9-14,16-57-54
Cat_1,02__Station24__Camera1__2012-9-14__16-57-56(1).JPG,02,Station24,Camera1,2012-9-14,16-57-56
Cat_1,02__Station24__Camera1__2012-9-14__16-57-56(2).JPG,02,Station24,Camera1,2012-9-14,16-57-56
Cat_1,02__Station24__Camera1__2012-9-14__16-57-58(3).JPG,02,Station24,Camera1,2012-9-14,16-57-58
Cat_1,02__Station24__Camera1__2012-9-14__16-57-58(4).JPG,02,Station24,Camera1,2012-9-14,16-57-58
Cat_1,02__Station24__Camera1__2012-9-14__16-57-58(5).JPG,02,Station24,Camera1,2012-9-14,16-57-58
Cat_1,02__Station24__Camera1__2012-9-14__16-57-6(0).JPG,02,Station24,Camera1,2012-9-14,16-57-6
Cat_1,02__Station24__Camera1__2012-9-14__16-58-14(7).JPG,02,Station24,Camera1,2012-9-14,16-58-14
Cat_1,02__Station24__Camera1__2012-9-14__16-58-8(9).JPG,02,Station24,Camera1,2012-9-14,16-58-8
Cat_1,02__Station24__Camera1__2012-9-14__16-59-10(3).JPG,02,Station24,Camera1,2012-9-14,16-59-10
Cat_1,02__Station24__Camera1__2012-9-14__16-59-10(4).JPG,02,Station24,Camera1,2012-9-14,16-59-10
Cat_1,02__Station24__Camera1__2012-9-14__16-59-10(5).JPG,02,Station24,Camera1,2012-9-14,16-59-10
Cat_1,02__Station24__Camera1__2012-9-14__16-59-12(6).JPG,02,Station24,Camera1,2012-9-14,16-59-12
Cat_2,02__Station26__Camera1__2012-8-19__16-13-58(8).JPG,02,Station26,Camera1,2012-8-19,16-13-58
Cat_2,02__Station26__Camera1__2012-8-19__16-14-0(0).JPG,02,Station26,Camera1,2012-8-19,16-14-0
Cat_2,02__Station26__Camera1__2012-8-19__16-14-0(1).JPG,02,Station26,Camera1,2012-8-19,16-14-0
Cat_2,02__Station26__Camera1__2012-8-19__16-14-0(2).JPG,02,Station26,Camera1,2012-8-19,16-14-0
Cat_3,02__Station26__Camera1__2012-8-27__4-36-4(4).JPG,02,Station26,Camera1,2012-8-27,4-36-4
Cat_3,02__Station26__Camera1__2012-9-11__5-48-20(0).JPG,02,Station26,Camera1,2012-9-11,5-48-20
Cat_3,02__Station26__Camera1__2012-9-11__5-48-6(7).JPG,02,Station26,Camera1,2012-9-11,5-48-6
Cat_3,02__Station26__Camera1__2012-9-22__1-27-14(5).JPG,02,Station26,Camera1,2012-9-22,1-27-14
Cat_3,02__Station26__Camera1__2012-9-22__1-27-52(3).JPG,02,Station26,Camera1,2012-9-22,1-27-52
Cat_3,02__Station26__Camera1__2012-9-22__1-30-22(3).JPG,02,Station26,Camera1,2012-9-22,1-30-22
Cat_3,02__Station26__Camera2__2012-8-7__9-3-22(2).JPG,02,Station26,Camera2,2012-8-7,9-3-22
Cat_3,02__Station26__Camera2__2012-8-7__9-3-22(3).JPG,02,Station26,Camera2,2012-8-7,9-3-22
Cat_3,02__Station26__Camera2__2012-8-7__9-3-24(4).JPG,02,Station26,Camera2,2012-8-7,9-3-24
