Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station06__Camera1__2012-7-10__3-23-16(8).JPG,02,Station06,Camera1,2012-7-10,3-23-16
Cat_1,02__Station06__Camera1__2012-7-10__3-23-16(9).JPG,02,Station06,Camera1,2012-7-10,3-23-16
Cat_1,02__Station06__Camera1__2012-7-10__3-23-18(0).JPG,02,Station06,Camera1,2012-7-10,3-23-18
Cat_1,02__Station06__Camera1__2012-7-10__3-23-18(1).JPG,02,Station06,Camera1,2012-7-10,3-23-18
Cat_1,02__Station06__Camera1__2012-7-10__3-23-20(2).JPG,02,Station06,Camera1,2012-7-10,3-23-20
Cat_2,02__Station13__Camera1__2012-8-16__23-48-36(4).JPG,02,Station13,Camera1,2012-8-16,23-48-36
Cat_2,02__Station13__Camera1__2012-8-16__23-48-36(5).JPG,02,Station13,Camera1,2012-8-16,23-48-36
Cat_2,02__Station13__Camera1__2012-8-16__23-48-38(6).JPG,02,Station13,Camera1,2012-8-16,23-48-38
Cat_2,02__Station13__Camera1__2012-8-16__23-48-38(7).JPG,02,Station13,Camera1,2012-8-16,23-48-38
Cat_2,02__Station13__Camera1__2012-8-16__23-48-38(8).JPG,02,Station13,Camera1,2012-8-16,23-48-38
Cat_2,02__Station13__Camera1__2012-8-16__23-48-40(0).JPG,02,Station13,Camera1,2012-8-16,23-48-40
Cat_2,02__Station13__Camera1__2012-8-16__23-48-40(9).JPG,02,Station13,Camera1,2012-8-16,23-48-40
Cat_2,02__Station13__Camera1__2012-8-16__23-48-50(1).JPG,02,Station13,Camera1,2012-8-16,23-48-50
Cat_2,02__Station13__Camera1__2012-8-16__23-48-50(2).JPG,02,Station13,Camera1,2012-8-16,23-48-50
Cat_2,02__Station13__Camera1__2012-8-16__23-48-52(3).JPG,02,Station13,Camera1,2012-8-16,23-48-52
Cat_2,02__Station13__Camera1__2012-8-16__23-48-52(4).JPG,02,Station13,Camera1,2012-8-16,23-48-52
Cat_2,02__Station24__Camera1__2012-8-14__4-19-42(1).JPG,02,Station24,Camera1,2012-8-14,4-19-42
Cat_3,02__Station13__Camera1__2012-9-13__2-21-32(9).JPG,02,Station13,Camera1,2012-9-13,2-21-32
Cat_3,02__Station13__Camera1__2012-9-13__2-21-34(0).JPG,02,Station13,Camera1,2012-9-13,2-21-34
Cat_3,02__Station13__Camera1__2012-9-13__2-21-34(1).JPG,02,Station13,Camera1,2012-9-13,2-21-34
Cat_3,02__Station13__Camera1__2012-9-13__2-21-36(2).JPG,02,Station13,Camera1,2012-9-13,2-21-36
Cat_4,02__Station22__Camera1__2012-5-4__2-6-22(2).JPG,02,Station22,Camera1,2012-5-4,2-6-22
Cat_4,02__Station22__Camera1__2012-5-4__2-6-50(0).JPG,02,Station22,Camera1,2012-5-4,2-6-50
Cat_4,02__Station22__Camera1__2012-5-9__4-2-28(9).JPG,02,Station22,Camera1,2012-5-9,4-2-28
Cat_4,02__Station22__Camera1__2012-5-9__4-3-2(3).JPG,02,Station22,Camera1,2012-5-9,4-3-2
Cat_4,02__Station22__Camera1__2012-5-9__4-3-58(8).JPG,02,Station22,Camera1,2012-5-9,4-3-58
Cat_4,02__Station22__Camera1__2012-5-9__4-4-24(5).JPG,02,Station22,Camera1,2012-5-9,4-4-24
Cat_4,02__Station22__Camera1__2012-5-9__4-4-40(0).JPG,02,Station22,Camera1,2012-5-9,4-4-40
Cat_4,02__Station22__Camera1__2012-6-25__2-40-22(3).JPG,02,Station22,Camera1,2012-6-25,2-40-22
Cat_4,02__Station22__Camera1__2012-6-25__2-40-36(6).JPG,02,Station22,Camera1,2012-6-25,2-40-36
Cat_4,02__Station23__Camera1__2012-9-9__21-28-48(8).JPG,02,Station23,Camera1,2012-9-9,21-28-48
Cat_4,02__Station24__Camera1__2012-8-14__4-19-42(1).JPG,02,Station24,Camera1,2012-8-14,4-19-42
