# chip table
# NumData 72
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       0,      [611 272 543 466],    0.0
         2,      1,       0,      [844 136 696 194],    0.0
         3,      2,       0,  [1600  261  320  373],    0.0
         4,      3,       0,      [424 207 303 650],    0.0
         5,      3,       0,      [  0 776 387 304],    0.0
         6,      4,       0,      [843 672 441 186],    0.0
         7,      4,       0,  [1026  840  258  101],    0.0
         8,      5,       0,      [  0 456 527 408],    0.0
         9,      6,       0,      [132 312 293 282],    0.0
        10,      6,       0,      [136 559 150 208],    0.0
        11,      7,       0,      [  0 368 511 230],    0.0
        12,      8,       0,      [  0 368 510 228],    0.0
        13,      9,       0,      [191 336 452 198],    0.0
        14,      9,       0,      [120 421 127 180],    0.0
        15,     10,       0,      [193 336 450 225],    0.0
        16,     10,       0,      [239 312 485  52],    0.0
        17,     11,       0,      [229 320 502 244],    0.0
        18,     11,       0,      [136 395 156 211],    0.0
        19,     12,       0,      [684 864 553 271],    0.0
        20,     12,       0,      [913 736 362 162],    0.0
        21,     12,       0,      [459 968 294 155],    0.0
        22,     12,       0,  [ 625 1104  201  201],    0.0
        23,     13,       0,      [616 952 627 430],    0.0
        24,     13,       0,      [779 832 464 174],    0.0
        25,     14,       0,  [1432  341  157  272],    0.0
        26,     14,       0,  [1640  621  138  163],    0.0
        27,     14,       0,  [1584  494   73  208],    0.0
        28,     14,       0,  [1368  435   84  178],    0.0
        29,     15,       0,  [1054  440  542  335],    0.0
        30,     16,       0,      [906 408 537 309],    0.0
        31,     16,       0,  [1376  496  138  302],    0.0
        32,     17,       0,  [1271  280  505  478],    0.0
        33,     17,       0,  [1002  424  332  237],    0.0
        34,     18,       0,  [1536  227  384  568],    0.0
        35,     19,       0,  [1640  350  280  320],    0.0
        36,     19,       0,  [1824  631   96  304],    0.0
        37,     20,       0,      [454 416 459 303],    0.0
        38,     20,       0,      [954 280 177 165],    0.0
        39,     20,       0,      [545 688 221 124],    0.0
        40,     21,       0,      [216 480 683 195],    0.0
        41,     21,       0,      [459 384 713  95],    0.0
        42,     21,       0,      [152 516 149 192],    0.0
        43,     22,       0,      [400 480 502  98],    0.0
        44,     22,       0,      [459 368 173 124],    0.0
        45,     22,       0,      [310 496 153  80],    0.0
        46,     23,       0,      [469 368 284 146],    0.0
        47,     23,       0,  [1088    0  178  208],    0.0
        48,     23,       0,      [720 287 101 134],    0.0
        49,     23,       0,      [605 496 126 106],    0.0
        50,     24,       0,      [451 376 316 180],    0.0
        51,     24,       0,  [1088    0  174  205],    0.0
        52,     24,       0,      [728 317  78 214],    0.0
        53,     25,       0,      [368 376 450 213],    0.0
        54,     25,       0,  [1088    0  167  212],    0.0
        55,     26,       0,      [422 376 379 229],    0.0
        56,     26,       0,  [1088    0  147  205],    0.0
        57,     26,       0,      [760 460 126 196],    0.0
        58,     27,       0,      [379 376 430 223],    0.0
        59,     27,       0,  [1088    0  144  205],    0.0
        60,     28,       0,  [1104    0  104  583],    0.0
        61,     28,       0,      [512 457 157 282],    0.0
        62,     28,       0,  [1056  219   61  412],    0.0
        63,     28,       0,      [426 392 195 100],    0.0
        64,     28,       0,      [268 504 264  48],    0.0
        65,     29,       0,      [148 848 264 232],    0.0
        66,     29,       0,  [1096  166  105  266],    0.0
        67,     29,       0,      [  0 968 181 112],    0.0
        68,     29,       0,      [152 582  68 295],    0.0
        69,     29,       0,      [426 392 194 103],    0.0
        70,     29,       0,      [504 740  94 138],    0.0
        71,     30,       0,      [  0 656 583 424],    0.0
        72,     30,       0,      [402 456 305 253],    0.0
