# chip table
# NumData 64
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       0,      [904 688 561 392],    0.0
         2,      2,       0,      [  0 526 110 554],    0.0
         3,      2,       0,      [ 97 952 319 128],    0.0
         4,      3,       0,      [  0 522 110 558],    0.0
         5,      3,       0,      [104 786  77 294],    0.0
         6,      4,       0,      [  0 527 110 553],    0.0
         7,      4,       0,      [ 97 960 278 120],    0.0
         8,      5,       0,      [  0 567 124 513],    0.0
         9,      5,       0,      [109 960 346 120],    0.0
        10,      6,       0,      [  0 528 111 552],    0.0
        11,      6,       0,      [104 777  71 303],    0.0
        12,      7,       0,      [184 549 133 231],    0.0
        13,      7,       0,      [243 752 205  97],    0.0
        14,      7,       0,      [144 456  84 121],    0.0
        15,      8,       0,      [ 96 576 200 178],    0.0
        16,      8,       0,      [250 736 181 128],    0.0
        17,      8,       0,      [  0 611 118 118],    0.0
        18,      9,       0,      [  0 608 254 124],    0.0
        19,      9,       0,      [220 720 231 125],    0.0
        20,     10,       0,      [164 696 299  94],    0.0
        21,     10,       0,      [  0 624 141 106],    0.0
        22,     10,       0,      [208 784 188  39],    0.0
        23,     11,       0,  [1483  712  437  368],    0.0
        24,     11,       0,  [1188  648  350  244],    0.0
        25,     12,       0,  [1098  624  531  296],    0.0
        26,     12,       0,  [1499  888  334  192],    0.0
        27,     13,       0,  [1203  664  448  259],    0.0
        28,     13,       0,  [1495  896  303  184],    0.0
        29,     13,       0,      [963 624 296 161],    0.0
        30,     14,       0,  [1199  656  359  267],    0.0
        31,     14,       0,  [1440  896  340  184],    0.0
        32,     14,       0,      [963 624 281 140],    0.0
        33,     15,       0,      [592 312 834 344],    0.0
        34,     16,       0,      [576 288 684 334],    0.0
        35,     16,       0,  [1060  584  385  160],    0.0
        36,     17,       0,      [528 312 740 293],    0.0
        37,     17,       0,  [1176  458  200  279],    0.0
        38,     18,       0,  [1031  576  370  280],    0.0
        39,     19,       0,      [544 631 234 449],    0.0
        40,     19,       0,      [752 735 196 229],    0.0
        41,     20,       0,  [1006  704  286  169],    0.0
        42,     20,       0,      [898 592 218 133],    0.0
        43,     21,       0,  [1007  688  255  197],    0.0
        44,     21,       0,      [944 502 134 211],    0.0
        45,     22,       0,  [1014  688  250  192],    0.0
        46,     22,       0,      [968 497 135 215],    0.0
        47,     23,       0,  [1008  680  246  186],    0.0
        48,     23,       0,      [976 489 111 214],    0.0
        49,     24,       0,  [1008  680  246  186],    0.0
        50,     24,       0,      [968 490 116 213],    0.0
        51,     25,       0,      [595 240 810 288],    0.0
        52,     26,       0,      [607 304 527 288],    0.0
        53,     26,       0,      [544 117 129 416],    0.0
        54,     27,       0,      [329 696 682 205],    0.0
        55,     27,       0,      [476 632 444  90],    0.0
        56,     27,       0,      [926 768 280 133],    0.0
        57,     28,       0,      [374 664 604 232],    0.0
        58,     28,       0,      [288 724 161 244],    0.0
        59,     29,       0,      [195 664 973 297],    0.0
        60,     29,       0,  [1048  699  189  263],    0.0
        61,     30,       0,      [586 776 630 206],    0.0
        62,     30,       0,      [581 656 358 146],    0.0
        63,     30,       0,  [1138  888  233  104],    0.0
        64,     30,       0,      [455 616 396  58],    0.0
