# chip table
# NumData 86
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,  [ 457 1048  485  335],    0.0
         2,      1,       2,      [650 952 481 138],    0.0
         3,      1,       2,  [ 376 1142  142  277],    0.0
         4,      2,       2,  [1312  828  228  493],    0.0
         5,      2,       2,  [1232  880  108  292],    0.0
         6,      2,       2,  [1512  730   63  320],    0.0
         7,      3,       2,      [935 928 652 180],    0.0
         8,      3,       2,  [1013  840  420  110],    0.0
         9,      4,       2,      [  0 670 230 410],    0.0
        10,      4,       2,      [208 848 175 232],    0.0
        11,      5,       2,      [  0 647 233 433],    0.0
        12,      5,       2,      [208 852 179 228],    0.0
        13,      6,       2,      [  0 848 382 232],    0.0
        14,      6,       2,      [  0 631 158 246],    0.0
        15,      7,       2,      [  0 771 273 309],    0.0
        16,      8,       2,      [  0 808 362 272],    0.0
        17,      8,       2,  [ 805 1024  668   56],    0.0
        18,      8,       2,      [  0 654 188 188],    0.0
        19,      9,       2,      [  0 728 445 352],    0.0
        20,      9,       2,  [ 390 1024 1017   56],    0.0
        21,     10,       2,      [  0 656 673 281],    0.0
        22,     10,       2,      [413 904 328 176],    0.0
        23,     11,       2,      [174 680 796 199],    0.0
        24,     11,       2,      [677 856 315 224],    0.0
        25,     11,       2,      [  0 864 316 216],    0.0
        26,     12,       2,      [613 664 487 416],    0.0
        27,     12,       2,  [1040  815  265  265],    0.0
        28,     13,       2,      [656 736 632 344],    0.0
        29,     13,       2,      [641 672 544 107],    0.0
        30,     14,       2,      [662 736 677 344],    0.0
        31,     15,       2,  [1336  651  256  301],    0.0
        32,     15,       2,      [886 968 550 112],    0.0
        33,     16,       2,  [1368  613  234  306],    0.0
        34,     16,       2,      [870 976 563 104],    0.0
        35,     17,       2,      [783 976 659 104],    0.0
        36,     17,       2,  [1336  650  188  278],    0.0
        37,     18,       2,      [741 608 571 270],    0.0
        38,     19,       2,  [1280  725  239  355],    0.0
        39,     19,       2,      [831 968 479 112],    0.0
        40,     20,       2,      [526 592 603 246],    0.0
        41,     20,       2,  [1054  720  315  191],    0.0
        42,     21,       3,      [839 608 480 268],    0.0
        43,     21,       3,  [1274  720  319  207],    0.0
        44,     21,       3,      [743 560 441  81],    0.0
        45,     22,       3,      [664 608 580 249],    0.0
        46,     22,       3,  [1172  720  310  164],    0.0
        47,     23,       3,      [438 640 811 154],    0.0
        48,     23,       3,      [517 552 503 107],    0.0
        49,     23,       3,      [965 776 495 104],    0.0
        50,     24,       4,      [365 528 333 312],    0.0
        51,     24,       4,  [1095  856  318   96],    0.0
        52,     24,       4,      [584 802  89 278],    0.0
        53,     25,       4,      [176 360 271  75],    0.0
        54,     25,       4,      [222 328 154  41],    0.0
        55,     25,       4,      [416 392  76  68],    0.0
        56,     26,       4,      [472 730  89 184],    0.0
        57,     26,       4,      [896 746  51 189],    0.0
        58,     26,       4,      [799 864 103  60],    0.0
        59,     26,       4,      [619 704  66  45],    0.0
        60,     26,       4,      [509 892  52  52],    0.0
        61,     26,       4,      [550 730  48  48],    0.0
        62,     27,       4,      [  0 696 268  99],    0.0
        63,     27,       4,      [460 960 129 120],    0.0
        64,     27,       4,      [235 724  71  71],    0.0
        65,     27,       4,      [432 904  71  71],    0.0
        66,     28,       4,  [1077  303   74   74],    0.0
        67,     28,       4,  [1091  880   70   69],    0.0
        68,     28,       4,  [1076  368   54   30],    0.0
        69,     28,       4,      [578   0  57  27],    0.0
        70,     28,       4,  [1144  303   32   44],    0.0
        71,     28,       4,      [698 520  38  24],    0.0
        72,     28,       4,  [1106  864   36   25],    0.0
        73,     28,       4,  [1090  944   31   23],    0.0
        74,     28,       4,      [727 496  26  26],    0.0
        75,     28,       4,  [1153  892   26   26],    0.0
        76,     28,       4,      [867   0  25  25],    0.0
        77,     29,       5,  [1088  178  215  592],    0.0
        78,     29,       5,      [896 465 219 247],    0.0
        79,     30,       5,      [950 536 589 329],    0.0
        80,     30,       5,      [848 661 176 274],    0.0
        81,     31,       5,      [900 592 655 299],    0.0
        82,     31,       5,      [986 504 467 125],    0.0
        83,     32,       5,      [914 576 643 311],    0.0
        84,     32,       5,      [981 496 460 119],    0.0
        85,     33,       5,      [940 552 640 321],    0.0
        86,     33,       5,  [1016  496  437   96],    0.0
