# chip table
# NumData 54
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [525 576 208 122],    0.0
         2,      1,       2,      [648 688 118  69],    0.0
         3,      1,       2,      [442 616 109  61],    0.0
         4,      2,       2,      [624 548 186 194],    0.0
         5,      2,       2,      [528 608 119 106],    0.0
         6,      3,       2,      [664 558 186 192],    0.0
         7,      3,       2,      [528 664 159  69],    0.0
         8,      4,       2,      [730 568 231 205],    0.0
         9,      4,       2,      [557 672 202  54],    0.0
        10,      5,       2,      [757 568 247 209],    0.0
        11,      5,       2,      [800 536 240  58],    0.0
        12,      6,       2,      [868 585 260 260],    0.0
        13,      6,       2,      [792 657 108 155],    0.0
        14,      7,       2,      [843 672 441 186],    0.0
        15,      7,       2,  [1026  840  258  101],    0.0
        16,      8,       2,  [1038  752  505  203],    0.0
        17,      8,       2,      [960 628 141 278],    0.0
        18,      9,       3,      [670 792 603 288],    0.0
        19,      9,       3,      [576 514 270 314],    0.0
        20,     10,       3,      [640 784 628 296],    0.0
        21,     10,       3,      [587 640 442 181],    0.0
        22,     11,       3,      [680 632 450 448],    0.0
        23,     12,       3,  [1339  280  471  124],    0.0
        24,     12,       3,  [1590  389  146  146],    0.0
        25,     12,       3,  [1346  232  296   63],    0.0
        26,     13,       3,      [731 632 560 448],    0.0
        27,     14,       3,      [920 644 406 436],    0.0
        28,     15,       3,      [920 613 277 467],    0.0
        29,     16,       3,      [888 641 306 439],    0.0
        30,     17,       3,      [888 651 275 429],    0.0
        31,     18,       4,      [432 617 282 420],    0.0
        32,     19,       4,      [  0 376 532 217],    0.0
        33,     19,       4,      [266 288 381 115],    0.0
        34,     20,       4,      [176 344 598 254],    0.0
        35,     20,       4,      [310 280 429  96],    0.0
        36,     21,       4,      [544 283 308 487],    0.0
        37,     21,       4,      [356 320 226 226],    0.0
        38,     22,       4,      [568 284 366 525],    0.0
        39,     22,       4,      [688 744 171 336],    0.0
        40,     23,       4,      [520 206 413 516],    0.0
        41,     23,       4,      [704 658 187 422],    0.0
        42,     23,       4,      [578   0 275 270],    0.0
        43,     24,       5,      [304   0 536 578],    0.0
        44,     24,       5,      [320 506 172 574],    0.0
        45,     25,       5,      [392   0 445 722],    0.0
        46,     25,       5,      [256 213 192 752],    0.0
        47,     26,       5,      [280 192 544 727],    0.0
        48,     27,       5,      [305 456 859 430],    0.0
        49,     27,       5,      [305 248 455 262],    0.0
        50,     28,       5,      [304 123 440 957],    0.0
        51,     28,       5,      [696   0 198 719],    0.0
        52,     29,       5,      [265   0 570 501],    0.0
        53,     29,       5,      [240 439 164 641],    0.0
        54,     30,       5,      [227   0 593 539],    0.0
