Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station18__Camera1__2012-7-29__4-49-34(1).JPG,02,Station18,Camera1,2012-7-29,4-49-34
Cat_1,02__Station18__Camera1__2012-7-29__4-49-34(2).JPG,02,Station18,Camera1,2012-7-29,4-49-34
Cat_1,02__Station18__Camera1__2012-7-29__4-49-36(3).JPG,02,Station18,Camera1,2012-7-29,4-49-36
Cat_1,02__Station18__Camera1__2012-7-29__4-49-36(4).JPG,02,Station18,Camera1,2012-7-29,4-49-36
Cat_1,02__Station18__Camera1__2012-7-29__4-49-36(5).JPG,02,Station18,Camera1,2012-7-29,4-49-36
Cat_1,02__Station18__Camera1__2012-7-29__4-49-38(6).JPG,02,Station18,Camera1,2012-7-29,4-49-38
Cat_1,02__Station18__Camera1__2012-7-29__4-49-38(7).JPG,02,Station18,Camera1,2012-7-29,4-49-38
Cat_1,02__Station18__Camera1__2012-7-29__4-49-38(8).JPG,02,Station18,Camera1,2012-7-29,4-49-38
Cat_2,02__Station18__Camera1__2012-8-4__16-23-42(4).JPG,02,Station18,Camera1,2012-8-4,16-23-42
Cat_2,02__Station18__Camera1__2012-8-4__16-23-42(5).JPG,02,Station18,Camera1,2012-8-4,16-23-42
Cat_2,02__Station18__Camera1__2012-8-4__16-23-42(6).JPG,02,Station18,Camera1,2012-8-4,16-23-42
Cat_2,02__Station18__Camera1__2012-8-4__16-23-44(0).JPG,02,Station18,Camera1,2012-8-4,16-23-44
Cat_2,02__Station18__Camera1__2012-8-4__16-23-44(7).JPG,02,Station18,Camera1,2012-8-4,16-23-44
Cat_2,02__Station18__Camera1__2012-8-4__16-23-6(1).JPG,02,Station18,Camera1,2012-8-4,16-23-6
Cat_2,02__Station18__Camera1__2012-8-4__16-23-8(2).JPG,02,Station18,Camera1,2012-8-4,16-23-8
Cat_2,02__Station18__Camera1__2012-8-4__16-23-8(3).JPG,02,Station18,Camera1,2012-8-4,16-23-8
Cat_2,02__Station18__Camera1__2012-8-4__16-23-8(4).JPG,02,Station18,Camera1,2012-8-4,16-23-8
Cat_3,02__Station19__Camera2__2012-6-18__7-17-24(5).JPG,02,Station19,Camera2,2012-6-18,7-17-24
Cat_3,02__Station24__Camera1__2012-8-14__4-19-44(3).JPG,02,Station24,Camera1,2012-8-14,4-19-44
Cat_3,02__Station24__Camera1__2012-8-14__4-19-44(4).JPG,02,Station24,Camera1,2012-8-14,4-19-44
Cat_3,02__Station24__Camera1__2012-8-14__4-19-44(5).JPG,02,Station24,Camera1,2012-8-14,4-19-44
Cat_3,02__Station24__Camera1__2012-8-14__4-19-46(6).JPG,02,Station24,Camera1,2012-8-14,4-19-46
Cat_3,02__Station24__Camera1__2012-8-14__4-19-46(7).JPG,02,Station24,Camera1,2012-8-14,4-19-46
Cat_4,02__Station24__Camera1__2012-9-14__16-58-0(6).JPG,02,Station24,Camera1,2012-9-14,16-58-0
Cat_4,02__Station24__Camera1__2012-9-14__16-58-0(7).JPG,02,Station24,Camera1,2012-9-14,16-58-0
Cat_4,02__Station24__Camera1__2012-9-14__16-58-0(8).JPG,02,Station24,Camera1,2012-9-14,16-58-0
Cat_4,02__Station24__Camera1__2012-9-14__16-58-10(1).JPG,02,Station24,Camera1,2012-9-14,16-58-10
Cat_4,02__Station24__Camera1__2012-9-14__16-58-10(2).JPG,02,Station24,Camera1,2012-9-14,16-58-10
Cat_4,02__Station24__Camera1__2012-9-14__16-58-12(3).JPG,02,Station24,Camera1,2012-9-14,16-58-12
Cat_4,02__Station24__Camera1__2012-9-14__16-58-12(4).JPG,02,Station24,Camera1,2012-9-14,16-58-12
