Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,01__Station05__Camera1__2012-6-14__5-38-22(3).JPG,01,Station05,Camera1,2012-6-14,5-38-22
Cat_1,01__Station05__Camera1__2012-6-14__5-38-24(4).JPG,01,Station05,Camera1,2012-6-14,5-38-24
Cat_1,01__Station05__Camera1__2012-6-14__5-38-24(5).JPG,01,Station05,Camera1,2012-6-14,5-38-24
Cat_1,01__Station05__Camera1__2012-6-14__5-39-18(2).JPG,01,Station05,Camera1,2012-6-14,5-39-18
Cat_1,01__Station05__Camera1__2012-6-14__5-39-18(3).JPG,01,Station05,Camera1,2012-6-14,5-39-18
Cat_1,01__Station05__Camera1__2012-6-14__5-39-20(4).JPG,01,Station05,Camera1,2012-6-14,5-39-20
Cat_1,01__Station05__Camera1__2012-6-14__5-39-20(5).JPG,01,Station05,Camera1,2012-6-14,5-39-20
Cat_2,01__Station05__Camera1__2012-6-19__1-57-20(3).JPG,01,Station05,Camera1,2012-6-19,1-57-20
Cat_2,01__Station05__Camera1__2012-6-19__1-57-20(4).JPG,01,Station05,Camera1,2012-6-19,1-57-20
Cat_2,01__Station05__Camera1__2012-6-19__1-57-22(5).JPG,01,Station05,Camera1,2012-6-19,1-57-22
Cat_2,01__Station05__Camera1__2012-6-19__1-57-22(6).JPG,01,Station05,Camera1,2012-6-19,1-57-22
Cat_2,01__Station05__Camera1__2012-6-19__1-57-22(7).JPG,01,Station05,Camera1,2012-6-19,1-57-22
Cat_3,01__Station05__Camera1__2012-7-16__15-14-34(0).JPG,01,Station05,Camera1,2012-7-16,15-14-34
Cat_3,01__Station05__Camera1__2012-7-16__15-14-34(8).JPG,01,Station05,Camera1,2012-7-16,15-14-34
Cat_3,01__Station05__Camera1__2012-7-16__15-14-34(9).JPG,01,Station05,Camera1,2012-7-16,15-14-34
Cat_4,01__Station05__Camera1__2012-7-26__13-26-4(0).JPG,01,Station05,Camera1,2012-7-26,13-26-4
Cat_4,01__Station05__Camera1__2012-7-26__13-26-4(9).JPG,01,Station05,Camera1,2012-7-26,13-26-4
Cat_5,01__Station05__Camera1__2012-9-10__11-48-16(5).JPG,01,Station05,Camera1,2012-9-10,11-48-16
Cat_5,01__Station05__Camera1__2012-9-10__11-48-16(6).JPG,01,Station05,Camera1,2012-9-10,11-48-16
Cat_6,01__Station14__Camera1__2012-8-30__16-8-14(0).JPG,01,Station14,Camera1,2012-8-30,16-8-14
Cat_6,01__Station14__Camera1__2012-8-30__16-8-14(1).JPG,01,Station14,Camera1,2012-8-30,16-8-14
Cat_6,01__Station14__Camera1__2012-8-30__16-8-14(9).JPG,01,Station14,Camera1,2012-8-30,16-8-14
Cat_6,01__Station14__Camera1__2012-8-30__16-8-16(2).JPG,01,Station14,Camera1,2012-8-30,16-8-16
Cat_6,01__Station14__Camera1__2012-8-30__16-8-46(5).JPG,01,Station14,Camera1,2012-8-30,16-8-46
Cat_6,01__Station14__Camera1__2012-8-30__16-8-46(6).JPG,01,Station14,Camera1,2012-8-30,16-8-46
Cat_6,01__Station14__Camera1__2012-8-30__16-8-46(7).JPG,01,Station14,Camera1,2012-8-30,16-8-46
Cat_7,02__Station04__Camera1__2012-7-5__12-17-34(1).JPG,02,Station04,Camera1,2012-7-5,12-17-34
Cat_7,02__Station04__Camera1__2012-7-5__12-17-34(2).JPG,02,Station04,Camera1,2012-7-5,12-17-34
Cat_7,02__Station04__Camera1__2012-7-5__12-17-36(3).JPG,02,Station04,Camera1,2012-7-5,12-17-36
Cat_7,02__Station04__Camera1__2012-7-5__12-17-36(4).JPG,02,Station04,Camera1,2012-7-5,12-17-36
Cat_7,02__Station04__Camera1__2012-7-5__12-17-38(5).JPG,02,Station04,Camera1,2012-7-5,12-17-38
