# chip table
# NumData 62
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [240 662 386 418],    0.0
         2,      1,       2,      [578 680 336 219],    0.0
         3,      2,       2,      [103 672 500 408],    0.0
         4,      3,       2,      [  0 664 575 416],    0.0
         5,      4,       2,      [  0 680 457 298],    0.0
         6,      5,       2,      [  0 694 380 386],    0.0
         7,      6,       2,      [  0 800 415 280],    0.0
         8,      7,       2,      [  0 896 409 184],    0.0
         9,      8,       3,      [287 576 467 267],    0.0
        10,      8,       3,      [696 687 164 176],    0.0
        11,      9,       3,      [240 546 292 307],    0.0
        12,      9,       3,      [496 672 147 142],    0.0
        13,     10,       3,      [192 560 201 262],    0.0
        14,     10,       3,      [368 776 404  89],    0.0
        15,     11,       3,      [192 544 164 261],    0.0
        16,     11,       3,      [236 776 396  71],    0.0
        17,     12,       3,      [184 536 142 243],    0.0
        18,     12,       3,      [242 768 315  81],    0.0
        19,     12,       3,      [312 658 104 120],    0.0
        20,     13,       4,  [1197  704  377  204],    0.0
        21,     13,       4,  [1490  888  250  192],    0.0
        22,     13,       4,      [970 616 274 148],    0.0
        23,     14,       4,  [1228  704  345  222],    0.0
        24,     14,       4,  [1440  904  324  176],    0.0
        25,     14,       4,      [942 632 329 133],    0.0
        26,     15,       4,  [1002  656  508  201],    0.0
        27,     15,       4,  [1456  782  235  298],    0.0
        28,     16,       5,      [416 568 378 259],    0.0
        29,     16,       5,      [878 968 374 112],    0.0
        30,     16,       5,      [344 629 119 225],    0.0
        31,     17,       5,      [370 600 419 272],    0.0
        32,     17,       5,      [583 840 255 240],    0.0
        33,     17,       5,  [1046  912  339  168],    0.0
        34,     18,       6,      [998 614 215 215],    0.0
        35,     18,       6,  [1187  568  180   91],    0.0
        36,     18,       6,  [1014  808  152   69],    0.0
        37,     19,       6,  [1328  662  291  418],    0.0
        38,     19,       6,  [1584  520  141  349],    0.0
        39,     20,       7,      [426 304 748 321],    0.0
        40,     20,       7,      [200 392 319 191],    0.0
        41,     21,       7,      [164 328 448 412],    0.0
        42,     21,       7,      [557 424 495 160],    0.0
        43,     21,       7,      [112 328 108 327],    0.0
        44,     22,       7,      [529 288 694 312],    0.0
        45,     22,       7,      [368 445 248 254],    0.0
        46,     23,       7,      [177 416 424 344],    0.0
        47,     23,       7,      [  0 318 230 303],    0.0
        48,     23,       7,      [549 528 868  61],    0.0
        49,     24,       7,      [508 392 525 231],    0.0
        50,     24,       7,      [512 315  62 390],    0.0
        51,     25,       7,      [508 344 491 260],    0.0
        52,     25,       7,      [532 280 294  96],    0.0
        53,     26,       7,      [466 368 559 216],    0.0
        54,     26,       7,      [365 400 171 151],    0.0
        55,     27,       8,  [1616    0  304  935],    0.0
        56,     27,       8,  [1267  440  387  275],    0.0
        57,     28,       8,      [855 648 628 332],    0.0
        58,     28,       8,  [1405  824  429  256],    0.0
        59,     29,       8,      [848 551 357 529],    0.0
        60,     29,       8,  [1161  904  311  176],    0.0
        61,     30,       8,      [880 518 341 562],    0.0
        62,     31,       8,      [840 523 366 557],    0.0
