# chip table
# NumData 66
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,  [1084  464  603  440],    0.0
         2,      1,       2,      [739 784 326 296],    0.0
         3,      1,       2,  [1313  320  409  199],    0.0
         4,      2,       3,      [361 416 721 232],    0.0
         5,      2,       3,      [992 309  90 544],    0.0
         6,      2,       3,      [178 416 273 134],    0.0
         7,      2,       3,      [528 620 162 209],    0.0
         8,      3,       4,      [632 378 232 299],    0.0
         9,      4,       4,      [584 424 230 238],    0.0
        10,      4,       4,      [500 384 252  70],    0.0
        11,      5,       5,      [730 568 231 205],    0.0
        12,      5,       5,      [557 672 202  54],    0.0
        13,      6,       2,      [888 636 252 444],    0.0
        14,      7,       2,      [323 752 820 328],    0.0
        15,      8,       2,      [445 856 646 267],    0.0
        16,      8,       2,      [582 800 605  89],    0.0
        17,      8,       2,  [ 632 1090  223  241],    0.0
        18,      8,       2,  [1615 1048  196  186],    0.0
        19,      9,       2,  [1426  576  622  529],    0.0
        20,      9,       2,  [1021  784  483  304],    0.0
        21,     10,       2,  [1027  680 1021  405],    0.0
        22,     10,       2,  [1596 1040  452  227],    0.0
        23,     11,       2,  [ 250 1016 1405  311],    0.0
        24,     11,       2,  [ 144 1296  679  240],    0.0
        25,     11,       2,      [537 768 433 287],    0.0
        26,     12,       2,  [1095  936  501  316],    0.0
        27,     12,       2,  [1615 1240  433  122],    0.0
        28,     13,       2,  [1092  984  551  551],    0.0
        29,     13,       2,  [  70 1472 1835   64],    0.0
        30,     13,       2,  [1575 1240  343  240],    0.0
        31,     14,       2,  [1501  600  305  194],    0.0
        32,     14,       2,  [1464  444   75  313],    0.0
        33,     15,       2,  [1432  321  145  279],    0.0
        34,     15,       2,  [1608  574  130  169],    0.0
        35,     15,       2,  [1368  431   82  169],    0.0
        36,     15,       2,  [1560  457   64  192],    0.0
        37,     16,       2,      [875 440 341 324],    0.0
        38,     16,       2,      [920 376 238 104],    0.0
        39,     16,       2,  [1174  616  155  150],    0.0
        40,     17,       2,  [1432  536  384  251],    0.0
        41,     17,       2,  [1440  300  193  267],    0.0
        42,     18,       2,      [448 352 524 374],    0.0
        43,     18,       2,      [282 393 231 231],    0.0
        44,     19,       2,  [1060  424  328  313],    0.0
        45,     19,       2,      [952 332 149 275],    0.0
        46,     20,       6,      [872 138 350 397],    0.0
        47,     20,       6,      [883   0 246 188],    0.0
        48,     21,       6,      [715 240 424 319],    0.0
        49,     21,       6,  [1088  313  119  246],    0.0
        50,     21,       6,      [805 184 229  96],    0.0
        51,     22,       6,      [864 152 372 467],    0.0
        52,     22,       6,  [1192  310  123  309],    0.0
        53,     23,       6,      [770 416 507 322],    0.0
        54,     23,       6,      [688 521 145 410],    0.0
        55,     24,       6,      [904 696 714 384],    0.0
        56,     25,       6,      [737 168 430 321],    0.0
        57,     25,       6,  [1120  267   99  366],    0.0
        58,     26,       2,      [825 376 832 435],    0.0
        59,     26,       7,      [752   0 417 430],    0.0
        60,     27,       2,      [936 562 462 518],    0.0
        61,     27,       7,      [552   0 282 297],    0.0
        62,     27,       7,  [1344  399  161  408],    0.0
        63,     28,       2,      [784 395 508 685],    0.0
        64,     29,       2,      [480 319 565 761],    0.0
        65,     30,       7,      [  0   0 165 556],    0.0
        66,     30,       7,      [136 509 155 571],    0.0
