# chip table
# NumData 64
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [229 320 502 244],    0.0
         2,      1,       2,      [136 395 156 211],    0.0
         3,      2,       2,      [193 336 460 252],    0.0
         4,      2,       2,      [241 312 471  55],    0.0
         5,      3,       2,      [280 305 285 446],    0.0
         6,      3,       2,      [160 386 156 218],    0.0
         7,      4,       2,      [205 320 422 287],    0.0
         8,      4,       2,      [  0 496 258 123],    0.0
         9,      5,       2,      [248 271 240 435],    0.0
        10,      5,       2,      [464 355 174 215],    0.0
        11,      6,       2,      [304 262 349 616],    0.0
        12,      6,       2,      [616 299 165 368],    0.0
        13,      7,       2,      [288 260 360 603],    0.0
        14,      7,       2,      [608 340 164 360],    0.0
        15,      8,       2,      [288 310 466 556],    0.0
        16,      8,       2,      [448 797 206 283],    0.0
        17,      9,       2,      [304 274 541 582],    0.0
        18,     10,       2,  [ 416    0  306 1080],    0.0
        19,     10,       2,      [320 142 134 736],    0.0
        20,     11,       2,      [  0 328 445 263],    0.0
        21,     11,       2,      [390 320 209 181],    0.0
        22,     12,       2,      [216   0 501 605],    0.0
        23,     13,       2,      [304 270 452 810],    0.0
        24,     13,       2,      [700 560 414 373],    0.0
        25,     14,       2,      [344 360 306 235],    0.0
        26,     14,       2,      [396 320 218  69],    0.0
        27,     15,       2,      [342 400 380 197],    0.0
        28,     15,       2,      [382 336 249  89],    0.0
        29,     16,       2,      [337 384 409 180],    0.0
        30,     16,       2,      [221 544 435  44],    0.0
        31,     17,       2,      [354 360 352 222],    0.0
        32,     17,       2,      [445 312 292  76],    0.0
        33,     18,       3,  [   0  656 1125  644],    0.0
        34,     18,       3,      [985 544 830 432],    0.0
        35,     19,       3,  [   0  648 1751  499],    0.0
        36,     19,       3,  [ 873  496 1175  214],    0.0
        37,     20,       3,  [ 302  664 1427  503],    0.0
        38,     20,       3,      [  0 795 480 741],    0.0
        39,     20,       3,  [1552  334  496  590],    0.0
        40,     21,       3,  [ 455  600 1301  622],    0.0
        41,     21,       3,      [240 739 378 797],    0.0
        42,     21,       3,  [1600  925  448  611],    0.0
        43,     22,       4,  [1038  848  418  340],    0.0
        44,     22,       4,  [1404  885  201  201],    0.0
        45,     22,       4,      [944 909 146 228],    0.0
        46,     23,       4,  [ 325  984 1371  216],    0.0
        47,     23,       4,      [879 816 666 195],    0.0
        48,     24,       4,  [ 553  952 1107  243],    0.0
        49,     24,       4,      [888 808 613 174],    0.0
        50,     24,       4,  [  69 1168 1266   82],    0.0
        51,     25,       4,  [ 265 1152  566  384],    0.0
        52,     25,       4,  [ 761 1232  404  186],    0.0
        53,     25,       4,      [448 984 331 216],    0.0
        54,     26,       4,  [ 932  592 1116  612],    0.0
        55,     27,       4,      [379 888 685 307],    0.0
        56,     27,       4,  [ 160 1068  305  336],    0.0
        57,     28,       4,      [620 796 479 479],    0.0
        58,     28,       4,  [ 166 1016  514  106],    0.0
        59,     28,       4,  [ 620 1216  672   59],    0.0
        60,     29,       4,      [704 800 532 383],    0.0
        61,     29,       4,      [243 968 527 158],    0.0
        62,     30,       4,      [709 800 523 382],    0.0
        63,     30,       4,      [360 976 414 151],    0.0
        64,     30,       4,  [ 630 1136  200  176],    0.0
