# chip table
# NumData 62
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [504  80 339 899],    0.0
         2,      2,       2,      [644 256 574 458],    0.0
         3,      2,       2,      [716 200 823 113],    0.0
         4,      3,       2,  [1600  261  320  373],    0.0
         5,      4,       2,      [672 469 265 611],    0.0
         6,      4,       2,      [168 346 172 734],    0.0
         7,      4,       2,      [  0 197 189 412],    0.0
         8,      4,       2,  [ 165 1008  840   72],    0.0
         9,      5,       2,      [576   0 292 949],    0.0
        10,      5,       2,      [364 832 315 248],    0.0
        11,      6,       2,  [1162  264  380  339],    0.0
        12,      6,       2,      [499 576 567  81],    0.0
        13,      6,       2,  [1171  256  493   50],    0.0
        14,      7,       2,  [1069  648  634  398],    0.0
        15,      7,       2,  [1624  936  424  187],    0.0
        16,      8,       2,      [518 704 600 277],    0.0
        17,      8,       2,      [376 814 217 395],    0.0
        18,      8,       2,      [944 475 167 264],    0.0
        19,      9,       2,      [750 472 522 425],    0.0
        20,      9,       2,  [ 595  472 1078   53],    0.0
        21,      9,       2,      [847 848 417 125],    0.0
        22,     10,       2,      [191 872 553 367],    0.0
        23,     10,       2,  [   0 1194  342  342],    0.0
        24,     11,       2,      [102 312 409 266],    0.0
        25,     11,       2,      [  0 368 153 249],    0.0
        26,     12,       2,      [  0 392 710 194],    0.0
        27,     12,       2,      [  0 568 313  82],    0.0
        28,     13,       3,      [135 376 291 208],    0.0
        29,     13,       3,      [136 559 129 168],    0.0
        30,     14,       3,      [140 336 263 263],    0.0
        31,     14,       3,      [144 567 139 200],    0.0
        32,     15,       3,      [  0 368 623 228],    0.0
        33,     15,       3,      [  0 568 229 161],    0.0
        34,     16,       3,      [193 336 460 252],    0.0
        35,     16,       3,      [241 312 471  55],    0.0
        36,     17,       3,      [192 277 305 472],    0.0
        37,     18,       3,      [  0 488 295 231],    0.0
        38,     18,       3,      [259 464 192 129],    0.0
        39,     19,       3,      [176 464 336 136],    0.0
        40,     19,       3,      [ 94 584 199 139],    0.0
        41,     19,       3,      [315 400 297  81],    0.0
        42,     20,       3,      [184 456 328 144],    0.0
        43,     20,       3,      [103 584 190 139],    0.0
        44,     20,       3,      [348 384 256  90],    0.0
        45,     21,       3,      [458 432 272 226],    0.0
        46,     21,       3,      [489 328 179 132],    0.0
        47,     22,       3,      [448 342 216 262],    0.0
        48,     22,       3,      [  0 544 229  87],    0.0
        49,     22,       3,      [380 576 206  92],    0.0
        50,     23,       3,      [432 355 228 347],    0.0
        51,     24,       3,      [  0 400 496 224],    0.0
        52,     25,       3,      [328 501 330 396],    0.0
        53,     25,       3,      [256 601 113 365],    0.0
        54,     26,       2,  [1008  459  247  353],    0.0
        55,     26,       2,  [1225  704  188  140],    0.0
        56,     27,       2,  [1226  440  396  317],    0.0
        57,     27,       2,  [1148  384  373   96],    0.0
        58,     28,       2,  [1217  440  321  321],    0.0
        59,     28,       2,  [1138  376  309  104],    0.0
        60,     29,       2,      [383 376 486 369],    0.0
        61,     30,       2,      [464 200 210 569],    0.0
        62,     30,       2,      [544   0 130 271],    0.0
