# chip table
# NumData 67
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [448 352 524 374],    0.0
         2,      1,       2,      [282 393 231 231],    0.0
         3,      2,       2,      [  0 328 346 329],    0.0
         4,      2,       2,      [417 704 325  99],    0.0
         5,      2,       2,      [  0 223  43 602],    0.0
         6,      3,       2,      [  0 364 295 374],    0.0
         7,      3,       2,      [315 704 360  99],    0.0
         8,      4,       2,      [  0 388 245 431],    0.0
         9,      4,       2,      [215 704 341 110],    0.0
        10,      5,       2,      [  0 720 526 103],    0.0
        11,      5,       2,      [  0 431  66 395],    0.0
        12,      6,       2,  [1211  434  323  323],    0.0
        13,      6,       2,  [1159  376  290   98],    0.0
        14,      7,       2,  [1211  432  323  323],    0.0
        15,      7,       2,  [1157  376  293   96],    0.0
        16,      8,       2,  [1224  432  313  319],    0.0
        17,      8,       2,  [1145  376  304   96],    0.0
        18,      9,       2,  [1217  440  321  321],    0.0
        19,      9,       2,  [1138  376  309  104],    0.0
        20,     10,       2,  [1224  410  294  340],    0.0
        21,     10,       2,  [1111  376  353   76],    0.0
        22,     11,       3,  [1033  472  437  244],    0.0
        23,     11,       3,  [1416  616  259  139],    0.0
        24,     12,       3,  [1062  432  331  305],    0.0
        25,     12,       3,      [968 351 135 281],    0.0
        26,     13,       3,  [1067  432  343  308],    0.0
        27,     13,       3,      [933 336 278 134],    0.0
        28,     14,       3,  [1060  424  328  313],    0.0
        29,     14,       3,      [952 332 149 275],    0.0
        30,     15,       3,      [817 384 446 347],    0.0
        31,     15,       3,      [810 328 365  99],    0.0
        32,     16,       3,      [552   0 278 465],    0.0
        33,     16,       3,      [840 399 229 341],    0.0
        34,     16,       3,      [472 183 115 282],    0.0
        35,     17,       3,      [639 328 463 406],    0.0
        36,     17,       3,      [560   0 230 379],    0.0
        37,     18,       3,      [776 410 301 327],    0.0
        38,     18,       3,      [552   0 185 465],    0.0
        39,     18,       3,      [456 223 119 242],    0.0
        40,     19,       3,      [512   0 218 469],    0.0
        41,     19,       3,      [760 318 144 464],    0.0
        42,     19,       3,      [888 592 164 172],    0.0
        43,     20,       3,      [418 240 360 247],    0.0
        44,     20,       3,      [672 462 262 305],    0.0
        45,     20,       3,      [544   0 132 271],    0.0
        46,     21,       3,      [608 381 267 388],    0.0
        47,     21,       3,      [432 162 209 334],    0.0
        48,     21,       3,      [528   0 151 204],    0.0
        49,     22,       3,      [464   0 191 529],    0.0
        50,     22,       3,      [592 466 228 314],    0.0
        51,     22,       3,      [792 569 156 193],    0.0
        52,     23,       3,      [584 373 252 415],    0.0
        53,     23,       3,      [448 153 238 272],    0.0
        54,     23,       3,      [808 569 140 213],    0.0
        55,     24,       3,      [644 439 341 341],    0.0
        56,     24,       3,      [424 171 263 361],    0.0
        57,     24,       3,      [536   0 163 216],    0.0
        58,     25,       3,      [528 344 423 433],    0.0
        59,     25,       3,      [536   0 208 398],    0.0
        60,     26,       3,      [668 344 584 407],    0.0
        61,     27,       3,      [872 296 422 482],    0.0
        62,     27,       3,      [656   0 229 304],    0.0
        63,     28,       3,      [105 136 747 468],    0.0
        64,     28,       3,      [  0   0 606 194],    0.0
        65,     29,       3,      [832 316 338 521],    0.0
        66,     29,       3,      [636 200 426 181],    0.0
        67,     30,       3,      [  0 776 711 304],    0.0
