Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station32__Camera1__2012-7-14__4-49-54(1).JPG,02,Station32,Camera1,2012-7-14,4-49-54
Cat_1,02__Station32__Camera1__2012-7-14__4-49-56(2).JPG,02,Station32,Camera1,2012-7-14,4-49-56
Cat_1,02__Station32__Camera1__2012-7-14__4-49-56(3).JPG,02,Station32,Camera1,2012-7-14,4-49-56
Cat_1,02__Station32__Camera1__2012-7-14__4-49-58(4).JPG,02,Station32,Camera1,2012-7-14,4-49-58
Cat_1,02__Station32__Camera1__2012-7-14__4-49-58(5).JPG,02,Station32,Camera1,2012-7-14,4-49-58
Cat_1,02__Station32__Camera1__2012-7-14__4-49-6(5).JPG,02,Station32,Camera1,2012-7-14,4-49-6
Cat_1,02__Station32__Camera1__2012-7-14__4-49-6(6).JPG,02,Station32,Camera1,2012-7-14,4-49-6
Cat_1,02__Station32__Camera1__2012-7-14__4-49-8(7).JPG,02,Station32,Camera1,2012-7-14,4-49-8
Cat_1,02__Station32__Camera1__2012-7-14__4-49-8(8).JPG,02,Station32,Camera1,2012-7-14,4-49-8
Cat_1,02__Station32__Camera1__2012-7-14__4-49-8(9).JPG,02,Station32,Camera1,2012-7-14,4-49-8
Cat_2,02__Station32__Camera1__2012-8-31__5-17-14(4).JPG,02,Station32,Camera1,2012-8-31,5-17-14
Cat_2,02__Station32__Camera1__2012-8-31__5-17-16(5).JPG,02,Station32,Camera1,2012-8-31,5-17-16
Cat_2,02__Station32__Camera1__2012-8-31__5-17-16(6).JPG,02,Station32,Camera1,2012-8-31,5-17-16
Cat_2,02__Station32__Camera1__2012-8-31__5-17-18(7).JPG,02,Station32,Camera1,2012-8-31,5-17-18
Cat_2,02__Station32__Camera1__2012-8-31__5-17-18(8).JPG,02,Station32,Camera1,2012-8-31,5-17-18
Cat_2,02__Station32__Camera1__2012-8-31__5-17-20(0).JPG,02,Station32,Camera1,2012-8-31,5-17-20
Cat_2,02__Station32__Camera1__2012-8-31__5-17-20(9).JPG,02,Station32,Camera1,2012-8-31,5-17-20
Cat_2,02__Station32__Camera1__2012-8-31__5-17-22(1).JPG,02,Station32,Camera1,2012-8-31,5-17-22
Cat_2,02__Station32__Camera1__2012-8-31__5-17-22(2).JPG,02,Station32,Camera1,2012-8-31,5-17-22
Cat_2,02__Station32__Camera1__2012-8-31__5-17-24(3).JPG,02,Station32,Camera1,2012-8-31,5-17-24
Cat_2,02__Station32__Camera1__2012-8-31__5-17-24(4).JPG,02,Station32,Camera1,2012-8-31,5-17-24
Cat_2,02__Station32__Camera1__2012-8-31__5-17-24(5).JPG,02,Station32,Camera1,2012-8-31,5-17-24
Cat_2,02__Station32__Camera1__2012-8-31__5-17-26(6).JPG,02,Station32,Camera1,2012-8-31,5-17-26
Cat_2,02__Station32__Camera1__2012-9-16__0-48-26(3).JPG,02,Station32,Camera1,2012-9-16,0-48-26
Cat_2,02__Station32__Camera1__2012-9-16__0-48-28(4).JPG,02,Station32,Camera1,2012-9-16,0-48-28
Cat_2,02__Station32__Camera1__2012-9-16__0-48-30(7).JPG,02,Station32,Camera1,2012-9-16,0-48-30
Cat_2,02__Station32__Camera1__2012-9-16__0-48-30(8).JPG,02,Station32,Camera1,2012-9-16,0-48-30
Cat_2,02__Station32__Camera1__2012-9-16__0-48-32(0).JPG,02,Station32,Camera1,2012-9-16,0-48-32
Cat_2,02__Station32__Camera1__2012-9-16__0-48-32(9).JPG,02,Station32,Camera1,2012-9-16,0-48-32
Cat_2,02__Station32__Camera1__2012-9-16__0-48-34(1).JPG,02,Station32,Camera1,2012-9-16,0-48-34
