Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station19__Camera2__2012-6-21__1-34-52(3).JPG,02,Station19,Camera2,2012-6-21,1-34-52
Cat_1,02__Station19__Camera2__2012-6-21__1-34-54(4).JPG,02,Station19,Camera2,2012-6-21,1-34-54
Cat_1,02__Station22__Camera1__2012-5-13__6-14-18(8).JPG,02,Station22,Camera1,2012-5-13,6-14-18
Cat_1,02__Station22__Camera1__2012-5-13__6-14-32(3).JPG,02,Station22,Camera1,2012-5-13,6-14-32
Cat_1,02__Station22__Camera1__2012-5-13__6-14-4(5).JPG,02,Station22,Camera1,2012-5-13,6-14-4
Cat_1,02__Station22__Camera1__2012-5-13__6-14-46(6).JPG,02,Station22,Camera1,2012-5-13,6-14-46
Cat_1,02__Station22__Camera1__2012-5-4__2-4-16(7).JPG,02,Station22,Camera1,2012-5-4,2-4-16
Cat_1,02__Station22__Camera1__2012-5-4__2-4-30(0).JPG,02,Station22,Camera1,2012-5-4,2-4-30
Cat_1,02__Station22__Camera1__2012-5-4__2-4-48(9).JPG,02,Station22,Camera1,2012-5-4,2-4-48
Cat_1,02__Station22__Camera1__2012-5-4__2-5-2(2).JPG,02,Station22,Camera1,2012-5-4,2-5-2
Cat_1,02__Station24__Camera1__2012-8-14__4-19-42(2).JPG,02,Station24,Camera1,2012-8-14,4-19-42
Cat_2,02__Station24__Camera1__2012-9-14__16-57-36(9).JPG,02,Station24,Camera1,2012-9-14,16-57-36
Cat_2,02__Station24__Camera1__2012-9-14__16-57-38(0).JPG,02,Station24,Camera1,2012-9-14,16-57-38
Cat_2,02__Station24__Camera1__2012-9-14__16-57-38(1).JPG,02,Station24,Camera1,2012-9-14,16-57-38
Cat_2,02__Station24__Camera1__2012-9-14__16-57-4(6).JPG,02,Station24,Camera1,2012-9-14,16-57-4
Cat_2,02__Station24__Camera1__2012-9-14__16-57-4(7).JPG,02,Station24,Camera1,2012-9-14,16-57-4
Cat_2,02__Station24__Camera1__2012-9-14__16-58-4(3).JPG,02,Station24,Camera1,2012-9-14,16-58-4
Cat_2,02__Station24__Camera1__2012-9-14__16-58-4(4).JPG,02,Station24,Camera1,2012-9-14,16-58-4
Cat_2,02__Station24__Camera1__2012-9-14__16-58-40(4).JPG,02,Station24,Camera1,2012-9-14,16-58-40
Cat_2,02__Station24__Camera1__2012-9-14__16-58-40(5).JPG,02,Station24,Camera1,2012-9-14,16-58-40
Cat_2,02__Station24__Camera1__2012-9-14__16-58-40(6).JPG,02,Station24,Camera1,2012-9-14,16-58-40
Cat_2,02__Station24__Camera1__2012-9-14__16-59-14(0).JPG,02,Station24,Camera1,2012-9-14,16-59-14
Cat_2,02__Station24__Camera1__2012-9-14__17-2-6(8).JPG,02,Station24,Camera1,2012-9-14,17-2-6
Cat_2,02__Station24__Camera1__2012-9-14__17-2-6(9).JPG,02,Station24,Camera1,2012-9-14,17-2-6
Cat_2,02__Station24__Camera1__2012-9-14__17-5-34(7).JPG,02,Station24,Camera1,2012-9-14,17-5-34
Cat_2,02__Station24__Camera1__2012-9-14__17-5-34(8).JPG,02,Station24,Camera1,2012-9-14,17-5-34
Cat_2,02__Station24__Camera1__2012-9-14__17-8-0(8).JPG,02,Station24,Camera1,2012-9-14,17-8-0
Cat_2,02__Station24__Camera1__2012-9-14__17-8-0(9).JPG,02,Station24,Camera1,2012-9-14,17-8-0
Cat_2,02__Station24__Camera1__2012-9-14__17-8-10(2).JPG,02,Station24,Camera1,2012-9-14,17-8-10
Cat_2,02__Station24__Camera1__2012-9-14__17-8-10(3).JPG,02,Station24,Camera1,2012-9-14,17-8-10
Cat_2,02__Station24__Camera1__2012-9-14__17-8-10(4).JPG,02,Station24,Camera1,2012-9-14,17-8-10
