# chip table
# NumData 54
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       0,      [525 576 208 122],    0.0
         2,      1,       0,      [648 688 118  69],    0.0
         3,      1,       0,      [442 616 109  61],    0.0
         4,      2,       0,      [624 548 186 194],    0.0
         5,      2,       0,      [528 608 119 106],    0.0
         6,      3,       0,      [664 558 186 192],    0.0
         7,      3,       0,      [528 664 159  69],    0.0
         8,      4,       0,      [730 568 231 205],    0.0
         9,      4,       0,      [557 672 202  54],    0.0
        10,      5,       0,      [757 568 247 209],    0.0
        11,      5,       0,      [800 536 240  58],    0.0
        12,      6,       0,      [868 585 260 260],    0.0
        13,      6,       0,      [792 657 108 155],    0.0
        14,      7,       0,      [843 672 441 186],    0.0
        15,      7,       0,  [1026  840  258  101],    0.0
        16,      8,       0,  [1038  752  505  203],    0.0
        17,      8,       0,      [960 628 141 278],    0.0
        18,      9,       0,      [670 792 603 288],    0.0
        19,      9,       0,      [576 514 270 314],    0.0
        20,     10,       0,      [640 784 628 296],    0.0
        21,     10,       0,      [587 640 442 181],    0.0
        22,     11,       0,      [680 632 450 448],    0.0
        23,     12,       0,  [1339  280  471  124],    0.0
        24,     12,       0,  [1590  389  146  146],    0.0
        25,     12,       0,  [1346  232  296   63],    0.0
        26,     13,       0,      [731 632 560 448],    0.0
        27,     14,       0,      [920 644 406 436],    0.0
        28,     15,       0,      [920 613 277 467],    0.0
        29,     16,       0,      [888 641 306 439],    0.0
        30,     17,       0,      [888 651 275 429],    0.0
        31,     18,       0,      [432 617 282 420],    0.0
        32,     19,       0,      [  0 376 532 217],    0.0
        33,     19,       0,      [266 288 381 115],    0.0
        34,     20,       0,      [176 344 598 254],    0.0
        35,     20,       0,      [310 280 429  96],    0.0
        36,     21,       0,      [544 283 308 487],    0.0
        37,     21,       0,      [356 320 226 226],    0.0
        38,     22,       0,      [568 284 366 525],    0.0
        39,     22,       0,      [688 744 171 336],    0.0
        40,     23,       0,      [520 206 413 516],    0.0
        41,     23,       0,      [704 658 187 422],    0.0
        42,     23,       0,      [578   0 275 270],    0.0
        43,     24,       0,      [304   0 536 578],    0.0
        44,     24,       0,      [320 506 172 574],    0.0
        45,     25,       0,      [392   0 445 722],    0.0
        46,     25,       0,      [256 213 192 752],    0.0
        47,     26,       0,      [280 192 544 727],    0.0
        48,     27,       0,      [305 456 859 430],    0.0
        49,     27,       0,      [305 248 455 262],    0.0
        50,     28,       0,      [304 123 440 957],    0.0
        51,     28,       0,      [696   0 198 719],    0.0
        52,     29,       0,      [265   0 570 501],    0.0
        53,     29,       0,      [240 439 164 641],    0.0
        54,     30,       0,      [227   0 593 539],    0.0
