# chip table
# NumData 68
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [  0 736 635 344],    0.0
         2,      2,       2,      [  0 760 541 320],    0.0
         3,      3,       2,      [  0 728 445 352],    0.0
         4,      3,       2,  [ 390 1024 1017   56],    0.0
         5,      4,       2,  [1037  752  430  328],    0.0
         6,      4,       2,      [710 928 381 152],    0.0
         7,      5,       3,      [  0 616 347 250],    0.0
         8,      5,       3,  [1216  812  162  268],    0.0
         9,      5,       3,      [304 603 161 177],    0.0
        10,      6,       3,      [  0 616 746 251],    0.0
        11,      7,       3,      [ 74 608 701 262],    0.0
        12,      7,       3,      [  0 633 162 248],    0.0
        13,      8,       3,      [139 688 583 188],    0.0
        14,      8,       3,      [793 920 465 160],    0.0
        15,      8,       3,  [1109  713  227  227],    0.0
        16,      9,       4,      [992 784 426 296],    0.0
        17,      9,       4,      [249 512 340 180],    0.0
        18,      9,       4,      [624 639  72 441],    0.0
        19,     10,       4,      [320 484 268 275],    0.0
        20,     10,       4,  [1110  824  311  123],    0.0
        21,     10,       4,  [1039  936  162  144],    0.0
        22,     11,       4,      [480 584 338 273],    0.0
        23,     11,       4,      [720 823  98 257],    0.0
        24,     11,       4,      [481 536 276  82],    0.0
        25,     12,       4,      [736 634 231 446],    0.0
        26,     12,       4,      [944 651  99 303],    0.0
        27,     13,       2,  [ 220  752 1217  328],    0.0
        28,     14,       2,  [1079  640  325  195],    0.0
        29,     14,       2,  [1189  592  229   72],    0.0
        30,     15,       2,  [1080  632  334  242],    0.0
        31,     15,       2,  [1215  576  244   86],    0.0
        32,     16,       2,  [1083  648  684  432],    0.0
        33,     17,       5,  [1226  592  295  189],    0.0
        34,     17,       5,  [1051  664  212  105],    0.0
        35,     17,       5,  [1485  522  139  139],    0.0
        36,     18,       6,      [552   0 398 916],    0.0
        37,     18,       6,      [424 294 178 622],    0.0
        38,     18,       6,      [904 144 167 493],    0.0
        39,     19,       2,      [466 608 842 251],    0.0
        40,     19,       2,  [1078  432  665  207],    0.0
        41,     19,       2,      [291 832 840  82],    0.0
        42,     20,       2,  [1408  128  640  533],    0.0
        43,     20,       2,  [1200  316  288  383],    0.0
        44,     21,       2,  [1360    0  688 1003],    0.0
        45,     22,       2,      [381 408 979 754],    0.0
        46,     22,       2,  [1238  496  567  448],    0.0
        47,     23,       2,  [1055  132  422  422],    0.0
        48,     23,       2,      [840 539 251 490],    0.0
        49,     23,       2,  [1466 1312  284  224],    0.0
        50,     23,       2,      [848 968 106 568],    0.0
        51,     23,       2,  [1064  502  188  301],    0.0
        52,     24,       7,      [960 426 344 515],    0.0
        53,     24,       7,  [1056  112  153  378],    0.0
        54,     25,       7,      [440 475 249 279],    0.0
        55,     25,       7,      [488 432 304  78],    0.0
        56,     26,       7,      [448 471 222 294],    0.0
        57,     26,       7,      [648 367  57 333],    0.0
        58,     27,       7,      [977 416 618 332],    0.0
        59,     27,       7,  [1037  712  526   85],    0.0
        60,     28,       2,  [ 360  232 1099  370],    0.0
        61,     28,       2,      [106 336 343 326],    0.0
        62,     28,       2,  [1384    0  240  463],    0.0
        63,     28,       2,      [648 556 228 429],    0.0
        64,     29,       2,      [  0 600 511 480],    0.0
        65,     29,       2,      [484 464 805 286],    0.0
        66,     30,       2,      [680 424 917 289],    0.0
        67,     30,       2,  [1360  677  274  403],    0.0
        68,     30,       6,      [544 507 251 351],    0.0
