Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,01__Station05__Camera1__2012-7-26__13-25-18(9).JPG,01,Station05,Camera1,2012-7-26,13-25-18
Cat_1,01__Station05__Camera1__2012-7-26__13-25-52(7).JPG,01,Station05,Camera1,2012-7-26,13-25-52
Cat_1,01__Station05__Camera1__2012-7-26__13-25-52(8).JPG,01,Station05,Camera1,2012-7-26,13-25-52
Cat_1,01__Station05__Camera1__2012-7-26__13-26-14(3).JPG,01,Station05,Camera1,2012-7-26,13-26-14
Cat_2,01__Station05__Camera1__2012-9-10__11-47-52(6).JPG,01,Station05,Camera1,2012-9-10,11-47-52
Cat_2,01__Station05__Camera1__2012-9-10__11-47-58(2).JPG,01,Station05,Camera1,2012-9-10,11-47-58
Cat_2,01__Station05__Camera1__2012-9-10__11-48-14(2).JPG,01,Station05,Camera1,2012-9-10,11-48-14
Cat_2,01__Station05__Camera1__2012-9-10__11-48-14(4).JPG,01,Station05,Camera1,2012-9-10,11-48-14
Cat_3,02__Station06__Camera1__2012-8-18__8-30-44(7).JPG,02,Station06,Camera1,2012-8-18,8-30-44
Cat_4,02__Station10__Camera1__2012-9-9__4-54-34(8).JPG,02,Station10,Camera1,2012-9-9,4-54-34
Cat_4,02__Station13__Camera1__2012-8-6__12-17-26(7).JPG,02,Station13,Camera1,2012-8-6,12-17-26
Cat_5,01__Station05__Camera1__2012-6-19__1-55-48(3).JPG,01,Station05,Camera1,2012-6-19,1-55-48
Cat_5,01__Station05__Camera1__2012-6-19__1-55-48(4).JPG,01,Station05,Camera1,2012-6-19,1-55-48
Cat_5,01__Station05__Camera1__2012-6-19__1-56-34(2).JPG,01,Station05,Camera1,2012-6-19,1-56-34
Cat_5,01__Station05__Camera1__2012-6-19__1-57-0(7).JPG,01,Station05,Camera1,2012-6-19,1-57-0
Cat_5,02__Station06__Camera1__2012-7-10__3-22-34(4).JPG,02,Station06,Camera1,2012-7-10,3-22-34
Cat_5,02__Station06__Camera1__2012-7-10__3-22-50(7).JPG,02,Station06,Camera1,2012-7-10,3-22-50
Cat_5,02__Station06__Camera1__2012-7-10__3-22-54(2).JPG,02,Station06,Camera1,2012-7-10,3-22-54
Cat_5,02__Station06__Camera1__2012-7-10__3-23-20(3).JPG,02,Station06,Camera1,2012-7-10,3-23-20
Cat_5,02__Station12__Camera2__2012-6-14__11-53-34(4).JPG,02,Station12,Camera2,2012-6-14,11-53-34
Cat_5,02__Station12__Camera2__2012-6-14__11-53-38(9).JPG,02,Station12,Camera2,2012-6-14,11-53-38
Cat_5,02__Station12__Camera2__2012-6-14__11-53-46(7).JPG,02,Station12,Camera2,2012-6-14,11-53-46
Cat_5,02__Station12__Camera2__2012-6-14__11-53-58(9).JPG,02,Station12,Camera2,2012-6-14,11-53-58
Cat_5,02__Station12__Camera2__2012-6-14__11-54-2(3).JPG,02,Station12,Camera2,2012-6-14,11-54-2
Cat_5,02__Station13__Camera1__2012-8-16__23-48-36(3).JPG,02,Station13,Camera1,2012-8-16,23-48-36
Cat_5,02__Station13__Camera1__2012-8-6__12-16-34(0).JPG,02,Station13,Camera1,2012-8-6,12-16-34
Cat_5,02__Station13__Camera1__2012-8-6__12-17-26(7).JPG,02,Station13,Camera1,2012-8-6,12-17-26
Cat_6,02__Station13__Camera1__2012-7-18__6-46-58(4).JPG,02,Station13,Camera1,2012-7-18,6-46-58
Cat_6,02__Station13__Camera1__2012-7-18__6-47-44(0).JPG,02,Station13,Camera1,2012-7-18,6-47-44
Cat_6,02__Station13__Camera1__2012-7-18__6-47-46(2).JPG,02,Station13,Camera1,2012-7-18,6-47-46
Cat_6,02__Station13__Camera1__2012-7-18__6-47-6(5).JPG,02,Station13,Camera1,2012-7-18,6-47-6
