# chip table
# NumData 64
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [246   0 603 590],    0.0
         2,      2,       2,      [360   0 488 600],    0.0
         3,      2,       2,      [216 214 205 640],    0.0
         4,      3,       2,      [336   0 501 582],    0.0
         5,      3,       2,      [200 171 199 689],    0.0
         6,      4,       2,      [218 240 900 437],    0.0
         7,      4,       2,      [176 276 154 575],    0.0
         8,      5,       2,      [256 137 528 828],    0.0
         9,      5,       2,      [719 376 459 375],    0.0
        10,      6,       2,      [368 134 438 805],    0.0
        11,      6,       2,      [  0 568 423 395],    0.0
        12,      6,       2,      [752 416 543 238],    0.0
        13,      7,       2,      [  0 125 650 955],    0.0
        14,      8,       2,      [  0 103 500 625],    0.0
        15,      8,       2,      [190   0 401 181],    0.0
        16,      9,       2,      [  0 104 587 451],    0.0
        17,      9,       2,      [624 314 267 643],    0.0
        18,      9,       2,      [  0 499 269 581],    0.0
        19,     10,       3,  [ 552  480 1277  659],    0.0
        20,     10,       3,  [ 148 1064  748  472],    0.0
        21,     10,       3,      [290 704 422 419],    0.0
        22,     11,       3,  [ 817  344 1103  565],    0.0
        23,     11,       3,      [414 840 885 398],    0.0
        24,     11,       3,  [ 213 1192  581  344],    0.0
        25,     12,       3,  [ 765  432 1283  777],    0.0
        26,     12,       3,      [504 746 368 790],    0.0
        27,     13,       4,  [1432  536  384  251],    0.0
        28,     13,       4,  [1440  300  193  267],    0.0
        29,     14,       4,  [1499  568  230  230],    0.0
        30,     14,       4,  [1416  456  227  141],    0.0
        31,     15,       4,  [1224  427  308  326],    0.0
        32,     15,       4,  [1104  366  158  217],    0.0
        33,     16,       4,  [1210  435  322  322],    0.0
        34,     16,       4,  [1496  512  102  289],    0.0
        35,     16,       4,  [1104  388  146  188],    0.0
        36,     17,       4,  [1214  456  364  298],    0.0
        37,     17,       4,  [1533  632  387  166],    0.0
        38,     18,       4,  [1213  432  353  326],    0.0
        39,     18,       4,  [1424  728  496   77],    0.0
        40,     19,       4,  [1097  512  392  280],    0.0
        41,     19,       4,  [1122  424  261  123],    0.0
        42,     20,       4,  [1230  440  356  318],    0.0
        43,     20,       4,  [1414  728  506   73],    0.0
        44,     21,       5,      [464 253 401 485],    0.0
        45,     22,       5,      [504 360 315 411],    0.0
        46,     22,       5,      [592 193 182 218],    0.0
        47,     22,       5,      [ 86 728 677  51],    0.0
        48,     23,       5,      [464 200 210 569],    0.0
        49,     23,       5,      [544   0 130 271],    0.0
        50,     24,       5,      [576 173 152 634],    0.0
        51,     24,       5,      [464 446 131 374],    0.0
        52,     24,       5,      [255 720 225 113],    0.0
        53,     25,       6,  [1540  600  380  143],    0.0
        54,     25,       6,  [1497  584  357   34],    0.0
        55,     26,       6,  [1431  552  338  189],    0.0
        56,     26,       6,  [1728  596  111  144],    0.0
        57,     27,       6,      [464   0 192 705],    0.0
        58,     27,       6,      [633 568 312 215],    0.0
        59,     28,       6,      [472 183 277 618],    0.0
        60,     28,       6,      [552   0 215 260],    0.0
        61,     29,       6,      [430 368 679 401],    0.0
        62,     30,       6,      [553 384 608 370],    0.0
        63,     30,       6,      [552   0 256 428],    0.0
        64,     31,       6,      [780 312 567 437],    0.0
