# chip table
# NumData 64
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [  0 384 525 231],    0.0
         2,      1,       2,      [460 520 785 101],    0.0
         3,      1,       2,      [333 592 225 168],    0.0
         4,      2,       2,      [199 304 471 364],    0.0
         5,      3,       2,      [306 304 348 337],    0.0
         6,      3,       2,      [229 600 305  77],    0.0
         7,      4,       2,      [320 312 347 289],    0.0
         8,      4,       2,      [432 165 144 183],    0.0
         9,      5,       2,      [321 312 326 290],    0.0
        10,      5,       2,      [288 568 486  34],    0.0
        11,      6,       3,      [816 489 332 591],    0.0
        12,      7,       3,      [856 479 269 601],    0.0
        13,      7,       3,      [728 383 162 481],    0.0
        14,      8,       3,      [450 384 472 335],    0.0
        15,      8,       3,      [327 471 182 182],    0.0
        16,      9,       3,      [400 332 285 300],    0.0
        17,      9,       3,      [656 424 130 337],    0.0
        18,     10,       3,      [488 233 183 410],    0.0
        19,     10,       3,      [559 664 243  82],    0.0
        20,     10,       3,      [456 309  55 332],    0.0
        21,     11,       4,      [700 584 524 236],    0.0
        22,     11,       4,      [623 792 397  64],    0.0
        23,     12,       4,      [741 576 482 245],    0.0
        24,     12,       4,      [668 792 371  55],    0.0
        25,     13,       5,      [638   0 879 368],    0.0
        26,     14,       5,  [   0    0 1152  329],    0.0
        27,     15,       5,      [  0   0 606 356],    0.0
        28,     15,       5,      [194 312 653 136],    0.0
        29,     16,       6,      [578 224 649 310],    0.0
        30,     16,       6,  [1146  352  343  182],    0.0
        31,     17,       6,      [577 248 573 312],    0.0
        32,     17,       6,  [1079  400  329  160],    0.0
        33,     18,       6,      [592 296 566 280],    0.0
        34,     18,       6,      [514 200 461 131],    0.0
        35,     19,       6,      [590 304 570 272],    0.0
        36,     19,       6,      [506 232 521 106],    0.0
        37,     20,       6,      [496 240 530 288],    0.0
        38,     20,       6,      [633 496 574  97],    0.0
        39,     21,       7,  [1264  310  381  770],    0.0
        40,     21,       7,      [448 544 864 131],    0.0
        41,     22,       7,      [877 320 602 453],    0.0
        42,     22,       7,  [1279  720  373  360],    0.0
        43,     23,       7,      [984 520 568 262],    0.0
        44,     23,       7,  [1321  752  329  328],    0.0
        45,     24,       7,  [1192  472  322  447],    0.0
        46,     24,       7,  [1325  864  378  216],    0.0
        47,     24,       7,  [1080  296  152  417],    0.0
        48,     25,       7,  [1184  500  356  415],    0.0
        49,     25,       7,  [1323  864  383  216],    0.0
        50,     25,       7,  [1077  300  252  252],    0.0
        51,     26,       7,  [1288  513  432  567],    0.0
        52,     26,       7,  [1136  356  206  552],    0.0
        53,     27,       7,  [1136  393  337  515],    0.0
        54,     27,       7,  [1334  848  454  232],    0.0
        55,     28,       7,  [1112  434  343  473],    0.0
        56,     28,       7,  [1335  904  470  176],    0.0
        57,     28,       7,  [1416  661  188  265],    0.0
        58,     29,       3,  [ 453 1160 1595  376],    0.0
        59,     29,       3,  [ 453 1064  973  143],    0.0
        60,     30,       8,      [748 320 298 228],    0.0
        61,     30,       8,  [ 688 1231  134  172],    0.0
        62,     30,       8,      [992 520  59 312],    0.0
        63,     30,       8,  [1009  360  165   63],    0.0
        64,     30,       8,      [754 312 284  36],    0.0
