# chip table
# NumData 59
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,      [368   0 474 568],    0.0
         2,      1,       2,      [216 191 211 651],    0.0
         3,      2,       2,      [368   0 464 702],    0.0
         4,      2,       2,      [208 244 218 564],    0.0
         5,      3,       2,      [366 352 278 233],    0.0
         6,      3,       2,      [552 229 131 152],    0.0
         7,      3,       2,      [344 398  57 187],    0.0
         8,      4,       2,      [191 328 346 270],    0.0
         9,      4,       2,      [494 424 265 136],    0.0
        10,      5,       2,      [155 312 325 288],    0.0
        11,      5,       2,      [440 383  94 217],    0.0
        12,      6,       2,      [118 304 328 290],    0.0
        13,      6,       2,      [  0 269 159 236],    0.0
        14,      7,       2,      [  0 264 384 341],    0.0
        15,      8,       2,      [  0 261 259 458],    0.0
        16,      8,       2,      [232 325 185 269],    0.0
        17,      9,       3,  [ 728    0  240 1225],    0.0
        18,      9,       3,  [ 656 1072  261  464],    0.0
        19,      9,       3,      [432   0 326 357],    0.0
        20,     10,       3,  [ 800    0  203 1536],    0.0
        21,     10,       3,      [  0 360 364 335],    0.0
        22,     10,       3,      [680 801 145 735],    0.0
        23,     11,       4,      [528 344 423 433],    0.0
        24,     11,       4,      [536   0 208 398],    0.0
        25,     12,       4,      [549 392 589 370],    0.0
        26,     12,       4,      [480  93 143 503],    0.0
        27,     13,       4,      [567 384 582 373],    0.0
        28,     14,       4,      [668 344 584 407],    0.0
        29,     15,       4,      [872 296 422 482],    0.0
        30,     15,       4,      [656   0 229 304],    0.0
        31,     16,       4,      [105 136 747 468],    0.0
        32,     16,       4,      [  0   0 606 194],    0.0
        33,     17,       4,      [832 316 338 521],    0.0
        34,     17,       4,      [636 200 426 181],    0.0
        35,     18,       5,      [748 304 330 244],    0.0
        36,     18,       5,  [1127  465  182  182],    0.0
        37,     18,       5,      [737 520 177 164],    0.0
        38,     19,       5,      [928 378 404 421],    0.0
        39,     19,       5,  [1184  747  148  333],    0.0
        40,     20,       5,  [1040  512  482  568],    0.0
        41,     21,       5,      [992 478 532 602],    0.0
        42,     22,       5,      [702 272 494 266],    0.0
        43,     22,       5,      [750 216 336  89],    0.0
        44,     23,       5,      [928 142 356 385],    0.0
        45,     23,       5,      [906   0 274 190],    0.0
        46,     23,       5,  [1240  214   96  475],    0.0
        47,     24,       5,      [727 264 461 317],    0.0
        48,     24,       5,      [744 224 368  80],    0.0
        49,     25,       5,      [856 154 327 418],    0.0
        50,     25,       5,      [929 520 513 107],    0.0
        51,     26,       6,  [1064  351  240  443],    0.0
        52,     26,       6,  [1136  744  217  174],    0.0
        53,     27,       6,  [1056  364  274  444],    0.0
        54,     27,       6,  [1142  792  283  135],    0.0
        55,     28,       6,  [1056  334  329  462],    0.0
        56,     29,       6,  [1304  361  432  608],    0.0
        57,     29,       6,  [1064  363  294  312],    0.0
        58,     30,       6,  [1067  368  604  315],    0.0
        59,     30,       6,  [1424  644  337  436],    0.0
