Cat ID,Image Name,Study ID, Station, Camera, Date, Time
Cat_1,02__Station24__Camera1__2012-9-14__16-57-2(3).JPG,02,Station24,Camera1,2012-9-14,16-57-2
Cat_1,02__Station24__Camera1__2012-9-14__16-57-24(3).JPG,02,Station24,Camera1,2012-9-14,16-57-24
Cat_1,02__Station24__Camera1__2012-9-14__16-57-24(4).JPG,02,Station24,Camera1,2012-9-14,16-57-24
Cat_1,02__Station24__Camera1__2012-9-14__16-57-50(4).JPG,02,Station24,Camera1,2012-9-14,16-57-50
Cat_1,02__Station24__Camera1__2012-9-14__16-57-52(5).JPG,02,Station24,Camera1,2012-9-14,16-57-52
Cat_1,02__Station24__Camera1__2012-9-14__16-57-52(6).JPG,02,Station24,Camera1,2012-9-14,16-57-52
Cat_2,02__Station32__Camera1__2012-8-31__5-17-32(2).JPG,02,Station32,Camera1,2012-8-31,5-17-32
Cat_2,02__Station32__Camera1__2012-8-31__5-17-32(3).JPG,02,Station32,Camera1,2012-8-31,5-17-32
Cat_2,02__Station32__Camera1__2012-8-31__5-17-34(4).JPG,02,Station32,Camera1,2012-8-31,5-17-34
Cat_3,02__Station14__Camera1__2012-7-24__21-55-42(9).JPG,02,Station14,Camera1,2012-7-24,21-55-42
Cat_3,02__Station14__Camera1__2012-7-24__21-55-44(1).JPG,02,Station14,Camera1,2012-7-24,21-55-44
Cat_3,02__Station14__Camera1__2012-8-8__18-14-42(6).JPG,02,Station14,Camera1,2012-8-8,18-14-42
Cat_3,02__Station18__Camera1__2012-7-29__4-49-38(7).JPG,02,Station18,Camera1,2012-7-29,4-49-38
Cat_3,02__Station22__Camera1__2012-5-4__2-6-22(2).JPG,02,Station22,Camera1,2012-5-4,2-6-22
Cat_3,02__Station26__Camera2__2012-8-7__9-3-24(5).JPG,02,Station26,Camera2,2012-8-7,9-3-24
Cat_3,02__Station26__Camera2__2012-8-7__9-3-26(6).JPG,02,Station26,Camera2,2012-8-7,9-3-26
Cat_3,02__Station32__Camera1__2012-7-14__4-48-0(9).JPG,02,Station32,Camera1,2012-7-14,4-48-0
Cat_3,02__Station32__Camera1__2012-7-14__4-48-10(6).JPG,02,Station32,Camera1,2012-7-14,4-48-10
Cat_3,02__Station32__Camera1__2012-7-14__4-48-10(7).JPG,02,Station32,Camera1,2012-7-14,4-48-10
Cat_3,02__Station33__Camera1__2012-8-10__22-47-18(1).JPG,02,Station33,Camera1,2012-8-10,22-47-18
Cat_3,02__Station33__Camera1__2012-8-10__22-47-18(2).JPG,02,Station33,Camera1,2012-8-10,22-47-18
Cat_3,02__Station33__Camera1__2012-8-10__22-47-20(4).JPG,02,Station33,Camera1,2012-8-10,22-47-20
Cat_4,02__Station33__Camera1__2012-8-25__16-16-54(5).JPG,02,Station33,Camera1,2012-8-25,16-16-54
Cat_4,02__Station33__Camera1__2012-8-25__16-16-54(6).JPG,02,Station33,Camera1,2012-8-25,16-16-54
Cat_4,02__Station33__Camera1__2012-8-25__16-16-56(7).JPG,02,Station33,Camera1,2012-8-25,16-16-56
Cat_4,02__Station33__Camera1__2012-8-25__16-16-56(8).JPG,02,Station33,Camera1,2012-8-25,16-16-56
Cat_4,02__Station33__Camera1__2012-8-25__16-16-56(9).JPG,02,Station33,Camera1,2012-8-25,16-16-56
Cat_4,02__Station33__Camera1__2012-8-25__16-17-4(5).JPG,02,Station33,Camera1,2012-8-25,16-17-4
Cat_4,02__Station33__Camera1__2012-8-25__16-17-4(6).JPG,02,Station33,Camera1,2012-8-25,16-17-4
Cat_4,02__Station33__Camera1__2012-8-25__16-17-6(7).JPG,02,Station33,Camera1,2012-8-25,16-17-6
