# chip table
# NumData 69
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,  [1512    0  410  569],    0.0
         2,      1,       2,  [1208  306  355  379],    0.0
         3,      1,       2,      [967 640 409 189],    0.0
         4,      2,       2,  [1408  128  640  533],    0.0
         5,      2,       2,  [1200  316  288  383],    0.0
         6,      3,       2,  [1360    0  688 1003],    0.0
         7,      4,       2,      [762   0 875 310],    0.0
         8,      5,       2,      [456   0 278 906],    0.0
         9,      5,       2,      [704 311 154 701],    0.0
        10,      6,       2,  [1640  169  218  465],    0.0
        11,      6,       2,  [1335  176  332  141],    0.0
        12,      6,       2,  [1224  756  141  265],    0.0
        13,      6,       2,  [1021  376  184  153],    0.0
        14,      6,       2,  [1832  169  101  170],    0.0
        15,      6,       2,  [1592  300   75  222],    0.0
        16,      6,       2,  [1384 1078  101  152],    0.0
        17,      6,       2,  [1923 1256  125  122],    0.0
        18,      7,       2,  [1241    0  807  779],    0.0
        19,      7,       2,  [1432  682  346  701],    0.0
        20,      8,       2,      [381 408 979 754],    0.0
        21,      8,       2,  [1238  496  567  448],    0.0
        22,      9,       2,  [ 279  488 1498  503],    0.0
        23,      9,       2,      [540 936 853 252],    0.0
        24,     10,       2,      [  0 394 544 581],    0.0
        25,     10,       2,  [1456  477  294  307],    0.0
        26,     10,       2,      [  0 904 409 133],    0.0
        27,     10,       2,      [480 697 189 278],    0.0
        28,     11,       2,      [901   0 539 505],    0.0
        29,     11,       2,      [872 740 279 796],    0.0
        30,     11,       2,      [664 249 208 737],    0.0
        31,     12,       3,      [952 495 430 439],    0.0
        32,     12,       3,  [1336  188  265  415],    0.0
        33,     12,       3,      [610 880 452 200],    0.0
        34,     13,       3,      [936 504 453 431],    0.0
        35,     13,       3,  [1225  296  409  262],    0.0
        36,     13,       3,      [571 896 491 184],    0.0
        37,     14,       3,  [1084  464  603  440],    0.0
        38,     14,       3,      [739 784 326 296],    0.0
        39,     14,       3,  [1313  320  409  199],    0.0
        40,     15,       3,  [1127  384  793  501],    0.0
        41,     15,       3,      [960 518 266 413],    0.0
        42,     16,       3,  [1309  312  611  597],    0.0
        43,     17,       3,  [1584  303  336  597],    0.0
        44,     17,       3,  [1184  752  442  106],    0.0
        45,     18,       3,  [1088  172  224  591],    0.0
        46,     19,       3,      [936 496 602 356],    0.0
        47,     19,       3,  [1112  245  168  295],    0.0
        48,     20,       3,      [921 576 638 336],    0.0
        49,     20,       3,  [1028  488  418  130],    0.0
        50,     21,       3,      [921 568 641 333],    0.0
        51,     21,       3,  [1022  488  441  122],    0.0
        52,     22,       3,      [937 560 616 344],    0.0
        53,     22,       3,  [1020  496  443  107],    0.0
        54,     23,       4,      [560   0 405 748],    0.0
        55,     24,       4,      [586 224 580 521],    0.0
        56,     24,       4,      [584 680 238 400],    0.0
        57,     25,       4,      [688 167 541 573],    0.0
        58,     25,       4,      [632 275 124 805],    0.0
        59,     26,       4,      [644 256 574 458],    0.0
        60,     26,       4,      [716 200 823 113],    0.0
        61,     27,       4,      [717 232 495 480],    0.0
        62,     27,       4,      [400 560 379 223],    0.0
        63,     27,       4,  [1151  184  403  199],    0.0
        64,     28,       4,      [424 207 303 650],    0.0
        65,     28,       4,      [  0 776 387 304],    0.0
        66,     29,       4,      [515 216 552 441],    0.0
        67,     29,       4,      [  0 744 298 336],    0.0
        68,     30,       4,      [927 272 537 328],    0.0
        69,     30,       4,      [751 560 565  61],    0.0
