# chip table
# NumData 68
#   ChipID,  ImgID,  NameID,  roi[tl_x  tl_y  w  h],  theta
         1,      1,       2,  [ 457 1048  485  335],    0.0
         2,      1,       2,      [650 952 481 138],    0.0
         3,      1,       2,  [ 376 1142  142  277],    0.0
         4,      2,       2,  [1312  828  228  493],    0.0
         5,      2,       2,  [1232  880  108  292],    0.0
         6,      2,       2,  [1512  730   63  320],    0.0
         7,      3,       2,      [935 928 652 180],    0.0
         8,      3,       2,  [1013  840  420  110],    0.0
         9,      4,       2,      [960 902 527 634],    0.0
        10,      4,       2,  [ 488 1464 1030   72],    0.0
        11,      5,       2,  [1214  784  706  296],    0.0
        12,      6,       2,  [1229  848  353  232],    0.0
        13,      6,       2,  [1068  728  307  149],    0.0
        14,      6,       2,  [1538  936  221  144],    0.0
        15,      7,       2,      [871 696 520 234],    0.0
        16,      7,       2,  [1200  904  361  176],    0.0
        17,      7,       2,      [710 680 226 169],    0.0
        18,      8,       2,      [  0 680 403 400],    0.0
        19,      9,       2,      [  0 872 311 208],    0.0
        20,      9,       2,      [  0 774 124 124],    0.0
        21,     10,       2,      [  0 661 128 303],    0.0
        22,     10,       2,  [1054 1016  133   64],    0.0
        23,     11,       2,      [  0 800 415 280],    0.0
        24,     12,       3,  [1483  712  437  368],    0.0
        25,     12,       3,  [1188  648  350  244],    0.0
        26,     13,       3,      [664 608 580 249],    0.0
        27,     13,       3,  [1172  720  310  164],    0.0
        28,     14,       4,      [  0 584 349 285],    0.0
        29,     14,       4,      [312 587  86 181],    0.0
        30,     15,       4,      [  0 592 341 260],    0.0
        31,     15,       4,  [1049  920  173  160],    0.0
        32,     16,       4,      [594 872 792 208],    0.0
        33,     16,       4,      [  0 645 235 435],    0.0
        34,     16,       4,  [1023  784  745   97],    0.0
        35,     16,       4,      [206 760 563  98],    0.0
        36,     17,       4,      [993 904 420 176],    0.0
        37,     17,       4,      [  0 618 211 248],    0.0
        38,     17,       4,  [1104  880  349   46],    0.0
        39,     18,       4,  [1081  448  579  419],    0.0
        40,     18,       4,      [  0 616 365 201],    0.0
        41,     18,       4,      [416 441 223 279],    0.0
        42,     18,       4,  [1108  816  457  134],    0.0
        43,     19,       2,  [1616    0  304  935],    0.0
        44,     19,       2,  [1267  440  387  275],    0.0
        45,     20,       2,      [840 523 366 557],    0.0
        46,     21,       5,      [  0 434 187 646],    0.0
        47,     21,       5,      [529 896 299 184],    0.0
        48,     22,       5,      [  0 391 236 689],    0.0
        49,     23,       5,      [  0 593 278 487],    0.0
        50,     24,       5,      [  0 599 254 481],    0.0
        51,     24,       5,      [  0 377 146 282],    0.0
        52,     25,       5,      [  0 120 939 483],    0.0
        53,     25,       5,      [416 543 402 537],    0.0
        54,     26,       5,      [400   0 407 909],    0.0
        55,     27,       5,      [531 549 132 132],    0.0
        56,     27,       5,      [600 904  97 176],    0.0
        57,     27,       5,      [376 728 167  74],    0.0
        58,     27,       5,      [  0 616 129  77],    0.0
        59,     27,       5,      [739 872 173  49],    0.0
        60,     27,       5,      [514 887  77  77],    0.0
        61,     27,       5,      [180 592 107  50],    0.0
        62,     28,       5,      [472 333 239 570],    0.0
        63,     28,       5,      [296 359 206 308],    0.0
        64,     29,       5,      [485 704 301 213],    0.0
        65,     29,       5,      [176 552 361 171],    0.0
        66,     29,       5,      [128 360  93 330],    0.0
        67,     30,       5,      [288 536 520 183],    0.0
        68,     30,       5,      [195 336 281 223],    0.0
